datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-18 06:07:47,892,146,61,294,380,794,794
2015-11-18 06:07:48,893,147,61,294,381,794,794
2015-11-18 06:07:49,898,148,61,294,381,794,794
2015-11-18 06:07:50,900,149,61,293,381,794,794
2015-11-18 06:07:51,904,150,61,293,381,794,794
2015-11-18 06:07:52,907,151,61,293,382,794,794
2015-11-18 06:07:53,908,152,61,293,382,794,794
2015-11-18 06:07:54,912,153,61,293,382,794,794
2015-11-18 06:07:55,917,154,61,293,383,794,794
2015-11-18 06:07:56,919,155,61,293,383,794,794
2015-11-18 06:07:57,923,156,61,293,383,794,794
2015-11-18 06:07:58,924,157,61,293,384,794,794
2015-11-18 06:07:59,925,158,61,293,384,794,794
2015-11-18 06:08:00,931,159,61,293,384,794,794
2015-11-18 06:08:01,931,160,61,293,384,794,794
2015-11-18 06:08:02,936,161,61,293,385,794,794
2015-11-18 06:08:03,939,162,61,293,385,794,794
2015-11-18 06:08:04,943,163,61,293,385,794,794
2015-11-18 06:08:05,949,164,61,293,386,794,794
2015-11-18 06:08:06,950,165,61,293,386,794,794
2015-11-18 06:08:07,955,166,61,293,386,794,794
2015-11-18 06:08:08,957,167,61,293,386,794,794
2015-11-18 06:08:09,958,168,61,293,386,794,794
2015-11-18 06:08:10,962,169,61,293,387,794,794
2015-11-18 06:08:11,962,170,61,293,387,794,794
2015-11-18 06:08:12,968,171,61,293,387,794,794
2015-11-18 06:08:13,969,172,61,293,387,794,794
2015-11-18 06:08:14,975,173,61,293,387,794,794
2015-11-18 06:08:15,978,174,61,293,388,794,794
2015-11-18 06:08:16,984,175,61,293,388,794,794
2015-11-18 06:08:17,989,176,61,293,388,794,794
2015-11-18 06:08:18,995,177,61,293,388,794,794
2015-11-18 06:08:19,999,178,61,293,388,794,794
2015-11-18 06:08:21,005,179,61,293,389,794,794
2015-11-18 06:08:22,007,180,61,293,389,794,794
2015-11-18 06:08:23,008,181,61,293,389,794,794
2015-11-18 06:08:24,011,182,61,293,390,794,794
2015-11-18 06:08:25,016,183,61,293,390,794,794
2015-11-18 06:08:26,020,184,61,293,390,794,794
2015-11-18 06:08:27,024,185,61,293,390,794,794
2015-11-18 06:08:28,028,186,61,293,391,794,794
2015-11-18 06:08:29,029,187,61,293,391,794,794
2015-11-18 06:08:30,032,188,61,293,391,794,794
2015-11-18 06:08:31,035,189,61,293,391,794,794
2015-11-18 06:08:32,037,190,61,293,392,794,794
