datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-10-12 21:53:22,608,5,71,330,375,787,789
2015-10-12 21:53:23,609,6,71,329,373,788,789
2015-10-12 21:53:24,612,7,71,327,372,787,789
2015-10-12 21:53:25,615,8,71,326,371,787,789
2015-10-12 21:53:26,618,9,71,325,370,787,789
2015-10-12 21:53:27,623,10,71,324,369,788,789
2015-10-12 21:53:28,626,11,71,323,368,788,789
2015-10-12 21:53:29,630,12,71,322,368,787,789
2015-10-12 21:53:30,637,13,71,321,368,787,789
2015-10-12 21:53:31,638,14,71,320,367,787,789
2015-10-12 21:53:32,642,15,71,320,367,787,789
2015-10-12 21:53:33,645,16,71,319,367,787,789
2015-10-12 21:53:34,650,17,71,318,366,787,789
2015-10-12 21:53:35,650,18,71,318,366,787,789
2015-10-12 21:53:36,654,19,71,318,366,787,789
2015-10-12 21:53:37,659,20,71,317,366,787,789
2015-10-12 21:53:38,661,21,71,317,365,787,789
2015-10-12 21:53:39,665,22,71,317,365,787,789
2015-10-12 21:53:40,676,23,71,316,365,787,789
2015-10-12 21:53:41,677,24,71,316,365,787,789
2015-10-12 21:53:42,678,25,71,316,365,787,789
2015-10-12 21:53:43,682,26,71,315,365,787,789
2015-10-12 21:53:44,686,27,71,315,365,787,789
2015-10-12 21:53:45,690,28,71,315,365,787,789
2015-10-12 21:53:46,694,29,71,315,365,787,788
2015-10-12 21:53:47,699,30,71,314,365,787,789
2015-10-12 21:53:48,705,31,71,314,365,787,789
2015-10-12 21:53:49,710,32,71,314,365,787,789
2015-10-12 21:53:50,711,33,71,314,364,787,789
2015-10-12 21:53:51,715,34,71,314,364,787,789
2015-10-12 21:53:52,717,35,71,314,364,787,789
2015-10-12 21:53:53,720,36,71,314,364,788,789
2015-10-12 21:53:54,724,37,71,313,364,787,789
2015-10-12 21:53:55,725,38,71,313,364,787,789
2015-10-12 21:53:56,731,39,71,313,364,787,789
2015-10-12 21:53:57,733,40,71,313,364,787,789
2015-10-12 21:53:58,735,41,71,313,364,787,789
2015-10-12 21:53:59,738,42,71,312,364,787,789
2015-10-12 21:54:00,746,43,71,312,363,787,789
2015-10-12 21:54:01,750,44,71,312,363,787,789
2015-10-12 21:54:02,755,45,71,312,363,787,789
2015-10-12 21:54:03,758,46,71,312,363,788,789
2015-10-12 21:54:04,763,47,71,312,363,787,789
2015-10-12 21:54:05,766,48,71,312,363,788,789
2015-10-12 21:54:06,770,49,71,312,363,787,789
2015-10-12 21:54:07,774,50,71,312,363,787,789
2015-10-12 21:54:08,775,51,71,312,363,787,789
2015-10-12 21:54:09,777,52,71,312,363,787,789
2015-10-12 21:54:10,781,53,71,312,363,787,789
2015-10-12 21:54:11,784,54,71,312,363,787,789
2015-10-12 21:54:12,787,55,71,312,363,787,789
2015-10-12 21:54:13,790,56,71,311,363,787,789
2015-10-12 21:54:14,795,57,71,311,363,787,788
2015-10-12 21:54:15,796,58,71,311,363,787,788
2015-10-12 21:54:16,800,59,71,311,364,788,789
2015-10-12 21:54:17,806,60,71,311,364,787,789
2015-10-12 21:54:18,806,61,71,311,364,787,789
2015-10-12 21:54:19,810,62,71,311,365,787,789
2015-10-12 21:54:20,812,63,71,311,365,787,789
2015-10-12 21:54:21,815,64,71,311,365,787,789
2015-10-12 21:54:22,820,65,71,311,366,787,789
2015-10-12 21:54:23,822,66,71,311,366,787,789
2015-10-12 21:54:24,826,67,71,311,366,787,789
2015-10-12 21:54:25,827,68,71,311,366,787,789
