2015-07-25 23:54:03,896,time,thermocouple_index,thermocouple_temp
2015-07-25 23:54:03,944,0.0478558540344,0,363.134400
2015-07-25 23:54:03,944,0.0484569072723,1,444.425000
2015-07-25 23:54:03,945,0.048791885376,2,861.573000
2015-07-25 23:54:03,945,0.0491318702698,3,863.721400
2015-07-25 23:54:04,168,0.271790027618,1,444.667400
2015-07-25 23:54:04,584,0.687857866287,1,444.937400
2015-07-25 23:54:04,936,1.03970384598,1,445.212600
2015-07-25 23:54:05,352,1.45592594147,1,445.471200
2015-07-25 23:54:05,960,2.06370902061,1,445.228600
2015-07-25 23:54:06,120,2.22370290756,1,444.990200
2015-07-25 23:54:06,215,2.31957197189,1,444.560000
2015-07-25 23:54:06,280,2.38367486,1,444.257400
2015-07-25 23:54:06,343,2.44758796692,1,444.031000
2015-07-25 23:54:06,407,2.51156187057,1,443.729000
2015-07-25 23:54:06,504,2.60770201683,1,443.399200
2015-07-25 23:54:06,568,2.67195296288,1,443.172600
2015-07-25 23:54:06,600,2.70378994942,1,442.946200
2015-07-25 23:54:06,631,2.7356300354,1,442.719200
2015-07-25 23:54:06,695,2.79957795143,1,442.433200
2015-07-25 23:54:06,759,2.86352086067,1,442.055200
2015-07-25 23:54:06,823,2.9275329113,1,441.677600
2015-07-25 23:54:06,856,2.95970702171,1,441.451200
2015-07-25 23:54:06,920,3.02368998528,1,441.148600
2015-07-25 23:54:06,952,3.05581903458,1,440.858000
2015-07-25 23:54:07,015,3.11957406998,1,440.404400
2015-07-25 23:54:07,048,3.1518099308,1,440.178000
2015-07-25 23:54:07,112,3.21583986282,1,439.800400
2015-07-25 23:54:07,144,3.24777698517,1,439.573400
2015-07-25 23:54:07,175,3.27950286865,1,439.347000
2015-07-25 23:54:07,240,3.34368085861,1,439.005600
2015-07-25 23:54:07,303,3.40759587288,1,438.628200
2015-07-25 23:54:07,336,3.43981695175,1,438.401600
2015-07-25 23:54:07,367,3.47158002853,1,438.174600
2015-07-25 23:54:07,400,3.50373888016,1,437.948200
2015-07-25 23:54:07,431,3.53560185432,1,437.641400
2015-07-25 23:54:07,464,3.56769990921,1,437.414400
2015-07-25 23:54:07,495,3.59953594208,1,437.188000
2015-07-25 23:54:07,527,3.63154292107,1,436.961400
2015-07-25 23:54:07,559,3.66352796555,1,436.735000
2015-07-25 23:54:07,592,3.69569993019,1,436.508000
2015-07-25 23:54:07,623,3.72763586044,1,436.206000
2015-07-25 23:54:07,656,3.7596809864,1,435.979400
2015-07-25 23:54:07,688,3.79164886475,1,435.768600
2015-07-25 23:54:07,751,3.85548686981,1,435.391200
2015-07-25 23:54:07,784,3.88773703575,1,435.164200
2015-07-25 23:54:07,815,3.91960787773,1,434.937600
2015-07-25 23:54:07,848,3.95185804367,1,434.711200
2015-07-25 23:54:07,879,3.98359394073,1,434.408600
2015-07-25 23:54:07,943,4.04745101929,1,433.987600
2015-07-25 23:54:07,976,4.07992696762,1,433.685200
2015-07-25 23:54:08,008,4.11168885231,1,433.458600
2015-07-25 23:54:08,039,4.14358186722,1,433.232200
2015-07-25 23:54:08,071,4.17561507225,1,433.005600
2015-07-25 23:54:08,135,4.23958992958,1,432.627600
2015-07-25 23:54:08,168,4.27177190781,1,432.321000
2015-07-25 23:54:08,199,4.3035030365,1,432.094000
2015-07-25 23:54:08,232,4.33576703072,1,431.792000
