date_time,ms,thermocouple_name,time,thermocouple_temp,ambient_temp
2015-05-23 13:03:37,755,BeanTemp,26.4926609993,179.6984,133.3752
2015-05-23 13:03:37,787,BeanTemp,26.524643898,179.3388,133.3752
2015-05-23 13:03:37,818,BeanTemp,26.5564599037,179.0508,133.3752
2015-05-23 13:03:37,851,BeanTemp,26.5886349678,178.4756,133.3752
2015-05-23 13:03:37,883,BeanTemp,26.6204919815,177.8974,133.3752
2015-05-23 13:03:37,915,BeanTemp,26.6527240276,177.3076,133.3752
2015-05-23 13:03:37,947,BeanTemp,26.6845068932,176.5706,133.3752
2015-05-23 13:03:37,979,BeanTemp,26.7165949345,175.8678,133.4376
2015-05-23 13:03:38,011,BeanTemp,26.748554945,175.364,133.4376
2015-05-23 13:03:38,043,BeanTemp,26.7808508873,174.9326,133.4376
2015-05-23 13:03:38,107,BeanTemp,26.8447258472,174.7164,133.4376
2015-05-23 13:03:38,171,BeanTemp,26.9086108208,174.9326,133.4376
2015-05-23 13:03:38,235,BeanTemp,26.9724600315,175.2618,133.3752
2015-05-23 13:03:38,267,BeanTemp,27.00472188,175.5498,133.3752
2015-05-23 13:03:38,298,BeanTemp,27.0363788605,175.9812,133.3752
2015-05-23 13:03:38,331,BeanTemp,27.0687179565,176.2758,133.3752
2015-05-23 13:03:38,395,BeanTemp,27.1325588226,176.4968,133.3752
2015-05-23 13:03:38,554,BeanTemp,27.2923707962,176.128,133.3752
2015-05-23 13:03:38,587,BeanTemp,27.3246359825,175.7656,133.3752
2015-05-23 13:03:38,618,BeanTemp,27.35637784,175.3336,133.3752
2015-05-23 13:03:38,651,BeanTemp,27.3886888027,174.7584,133.3752
2015-05-23 13:03:38,683,BeanTemp,27.4205999374,174.1108,133.3752
2015-05-23 13:03:38,715,BeanTemp,27.4527599812,173.8762,133.3436
2015-05-23 13:03:38,747,BeanTemp,27.4845848083,173.6552,133.3436
2015-05-23 13:03:38,779,BeanTemp,27.5169048309,173.0654,133.3436
2015-05-23 13:03:38,811,BeanTemp,27.5485408306,172.6236,133.3436
2015-05-23 13:03:38,843,BeanTemp,27.5808029175,172.2548,133.3436
2015-05-23 13:03:38,875,BeanTemp,27.6125729084,171.8892,133.3436
2015-05-23 13:03:38,907,BeanTemp,27.6446769238,171.673,133.3436
2015-05-23 13:03:39,067,BeanTemp,27.8046748638,171.416,133.4064
2015-05-23 13:03:39,099,BeanTemp,27.8364949226,171.1284,133.4064
2015-05-23 13:03:39,227,BeanTemp,27.9646828175,170.8554,133.4376
2015-05-23 13:03:39,259,BeanTemp,27.996573925,171.2874,133.4376
2015-05-23 13:03:39,290,BeanTemp,28.0285079479,172.1544,133.4376
2015-05-23 13:03:39,323,BeanTemp,28.0607748032,173.6286,133.4376
2015-05-23 13:03:39,355,BeanTemp,28.0925419331,174.6446,133.4376
2015-05-23 13:03:39,387,BeanTemp,28.1247739792,175.2922,133.4376
2015-05-23 13:03:39,451,BeanTemp,28.1886868477,174.7996,133.3124
2015-05-23 13:03:39,483,BeanTemp,28.2208487988,174.0082,133.3124
2015-05-23 13:03:39,515,BeanTemp,28.2526619434,173.1976,133.3124
2015-05-23 13:03:39,547,BeanTemp,28.2846758366,172.608,133.3124
2015-05-23 13:03:39,611,BeanTemp,28.3487010002,172.2392,133.3124
2015-05-23 13:03:39,643,BeanTemp,28.380797863,171.442,133.3124
2015-05-23 13:03:39,675,BeanTemp,28.4125759602,170.3218,133.3752
2015-05-23 13:03:39,707,BeanTemp,28.4446768761,168.8554,133.3752
2015-05-23 13:03:39,739,BeanTemp,28.4765369892,167.3236,133.3752
2015-05-23 13:03:39,771,BeanTemp,28.5087640285,165.808,133.3752
2015-05-23 13:03:39,803,BeanTemp,28.5405678749,164.5554,133.3752
2015-05-23 13:03:39,835,BeanTemp,28.5727639198,163.6064,133.3752
2015-05-23 13:03:39,867,BeanTemp,28.6046209335,163.247,133.3752
2015-05-23 13:03:39,899,BeanTemp,28.6366798878,163.8226,133.3752
2015-05-23 13:03:39,931,BeanTemp,28.6686139107,165.9446,133.5
2015-05-23 13:03:39,963,BeanTemp,28.7005879879,169.4334,133.5
2015-05-23 13:03:39,995,BeanTemp,28.7325489521,172.4802,133.5
2015-05-23 13:03:40,027,BeanTemp,28.7646789551,174.3874,133.5
2015-05-23 13:03:40,059,BeanTemp,28.7965259552,175.3946,133.5
2015-05-23 13:03:40,091,BeanTemp,28.8286728859,176.7802,133.5
2015-05-23 13:03:40,123,BeanTemp,28.8605179787,179.6874,133.5
2015-05-23 13:03:40,155,BeanTemp,28.8926830292,183.082,133.2812
2015-05-23 13:03:40,187,BeanTemp,28.9246180058,186.6226,133.2812
2015-05-23 13:03:40,219,BeanTemp,28.9566819668,188.814,133.2812
2015-05-23 13:03:40,251,BeanTemp,28.9885950089,188.382,133.2812
2015-05-23 13:03:40,283,BeanTemp,29.0206739902,185.7444,133.2812
2015-05-23 13:03:40,315,BeanTemp,29.05260396,183.2258,133.2812
2015-05-23 13:03:40,347,BeanTemp,29.0846807957,181.2654,133.2812
2015-05-23 13:03:40,379,BeanTemp,29.11657691,180.2338,133.2812
2015-05-23 13:03:40,411,BeanTemp,29.1486840248,178.8916,133.3436
2015-05-23 13:03:40,443,BeanTemp,29.1805608273,177.2918,133.3436
2015-05-23 13:03:40,475,BeanTemp,29.2125499249,176.6284,133.3436
2015-05-23 13:03:40,507,BeanTemp,29.2445158958,177.5128,133.3436
2015-05-23 13:03:40,539,BeanTemp,29.2766690254,180.044,133.3436
2015-05-23 13:03:40,571,BeanTemp,29.3089299202,183.1124,133.3436
2015-05-23 13:03:40,603,BeanTemp,29.340720892,183.76,133.3436
2015-05-23 13:03:40,635,BeanTemp,29.3726739883,183.5178,133.4376
2015-05-23 13:03:40,667,BeanTemp,29.4048788548,182.7264,133.4376
2015-05-23 13:03:40,699,BeanTemp,29.4365828037,181.6388,133.4376
2015-05-23 13:03:40,731,BeanTemp,29.4687988758,180.3856,133.4376
2015-05-23 13:03:40,763,BeanTemp,29.5006308556,178.7936,133.4376
2015-05-23 13:03:40,795,BeanTemp,29.5329799652,177.1914,133.4376
2015-05-23 13:03:40,827,BeanTemp,29.5646538734,176.6754,133.4376
2015-05-23 13:03:40,859,BeanTemp,29.5968039036,178.506,133.4376
2015-05-23 13:03:40,891,BeanTemp,29.6284990311,181.1964,133.4376
2015-05-23 13:03:40,923,BeanTemp,29.6606698036,183.0864,133.4376
2015-05-23 13:03:40,955,BeanTemp,29.6926558018,182.7264,133.4376
2015-05-23 13:03:40,987,BeanTemp,29.7245628834,180.9018,133.4376
2015-05-23 13:03:41,019,BeanTemp,29.7566549778,179.0094,133.4376
2015-05-23 13:03:41,051,BeanTemp,29.7886109352,177.4124,133.4376
2015-05-23 13:03:41,083,BeanTemp,29.8207149506,176.012,133.4376
2015-05-23 13:03:41,115,BeanTemp,29.8527150154,174.357,133.4376
2015-05-23 13:03:41,147,BeanTemp,29.8845338821,173.1236,133.3124
2015-05-23 13:03:41,179,BeanTemp,29.91679883,172.1654,133.3124
2015-05-23 13:03:41,211,BeanTemp,29.9485998154,171.3702,133.3124
2015-05-23 13:03:41,243,BeanTemp,29.9808468819,170.363,133.3124
2015-05-23 13:03:41,275,BeanTemp,30.0125789642,169.4132,133.3124
2015-05-23 13:03:41,307,BeanTemp,30.0447158813,168.5288,133.3124
2015-05-23 13:03:41,339,BeanTemp,30.0768020153,167.7968,133.3124
2015-05-23 13:03:41,371,BeanTemp,30.108798027,166.8048,133.3436
2015-05-23 13:03:41,403,BeanTemp,30.1408078671,165.1294,133.3436
2015-05-23 13:03:41,435,BeanTemp,30.1728279591,164.2444,133.3436
2015-05-23 13:03:41,467,BeanTemp,30.204723835,163.5192,133.3436
2015-05-23 13:03:41,499,BeanTemp,30.2366158962,162.6558,133.3436
2015-05-23 13:03:41,531,BeanTemp,30.2686038017,161.7874,133.3436
2015-05-23 13:03:41,564,BeanTemp,30.3015069962,160.7558,133.3436
2015-05-23 13:03:41,595,BeanTemp,30.3325920105,160.2396,133.3436
2015-05-23 13:03:41,626,BeanTemp,30.3644850254,159.3402,133.2812
2015-05-23 13:03:41,659,BeanTemp,30.3968279362,158.6206,133.2812
2015-05-23 13:03:41,691,BeanTemp,30.4287118912,157.8986,133.2812
2015-05-23 13:03:41,723,BeanTemp,30.4608290195,157.2352,133.2812
2015-05-23 13:03:41,755,BeanTemp,30.4928128719,156.9402,133.2812
2015-05-23 13:03:41,787,BeanTemp,30.5246558189,158.3324,133.2812
2015-05-23 13:03:41,819,BeanTemp,30.5567259789,159.7716,133.2812
2015-05-23 13:03:41,851,BeanTemp,30.5886390209,160.7402,133.3124
2015-05-23 13:03:41,883,BeanTemp,30.6207928658,161.0348,133.3124
2015-05-23 13:03:41,915,BeanTemp,30.6525988579,160.666,133.3124
2015-05-23 13:03:41,947,BeanTemp,30.6847128868,159.931,133.3124
2015-05-23 13:03:41,979,BeanTemp,30.7167229652,159.2116,133.3124
2015-05-23 13:03:42,043,BeanTemp,30.7805309296,159.4992,133.3124
2015-05-23 13:03:42,075,BeanTemp,30.812721014,160.1504,133.3124
2015-05-23 13:03:42,107,BeanTemp,30.8448169231,160.9344,133.4064
2015-05-23 13:03:42,139,BeanTemp,30.876709938,161.3764,133.4064
2015-05-23 13:03:42,171,BeanTemp,30.9085719585,161.9662,133.4064
2015-05-23 13:03:42,203,BeanTemp,30.9408078194,162.3988,133.4064
2015-05-23 13:03:42,267,BeanTemp,31.0046930313,163.0464,133.4064
2015-05-23 13:03:42,299,BeanTemp,31.0367209911,165.4554,133.4064
2015-05-23 13:03:42,331,BeanTemp,31.0685830116,169.3442,133.4688
2015-05-23 13:03:42,363,BeanTemp,31.1007180214,173.3496,133.4688
2015-05-23 13:03:42,395,BeanTemp,31.1327109337,176.1748,133.4688
2015-05-23 13:03:42,427,BeanTemp,31.1647229195,177.5018,133.4688
2015-05-23 13:03:42,459,BeanTemp,31.1966559887,178.665,133.4688
2015-05-23 13:03:42,491,BeanTemp,31.228664875,179.3846,133.4688
2015-05-23 13:03:42,523,BeanTemp,31.2609529495,179.8884,133.4688
2015-05-23 13:03:42,587,BeanTemp,31.3246757984,179.3234,133.3436
2015-05-23 13:03:42,619,BeanTemp,31.3567569256,178.9634,133.3436
2015-05-23 13:03:42,651,BeanTemp,31.3888468742,178.46,133.3436
2015-05-23 13:03:42,683,BeanTemp,31.4208419323,177.7342,133.3436
2015-05-23 13:03:42,715,BeanTemp,31.4525938034,177.0708,133.3436
2015-05-23 13:03:42,747,BeanTemp,31.4847588539,176.4074,133.3436
2015-05-23 13:03:42,779,BeanTemp,31.5165708065,175.5344,133.3436
2015-05-23 13:03:42,811,BeanTemp,31.5488328934,174.5268,133.3436
2015-05-23 13:03:42,843,BeanTemp,31.580657959,173.586,133.5
2015-05-23 13:03:42,875,BeanTemp,31.6128458977,172.7018,133.5
2015-05-23 13:03:42,907,BeanTemp,31.6446869373,171.8216,133.5
2015-05-23 13:03:42,939,BeanTemp,31.6768498421,171.0298,133.5
2015-05-23 13:03:42,971,BeanTemp,31.7086949348,170.2384,133.5
2015-05-23 13:03:43,003,BeanTemp,31.7407538891,169.7286,133.5
2015-05-23 13:03:43,035,BeanTemp,31.7725758553,171.6054,133.5
2015-05-23 13:03:43,067,BeanTemp,31.8047578335,178.532,133.3436
2015-05-23 13:03:43,099,BeanTemp,31.8365979195,184.4796,133.3436
2015-05-23 13:03:43,131,BeanTemp,31.86876297,187.2436,133.3436
2015-05-23 13:03:43,163,BeanTemp,31.9005708694,188.1248,133.3436
2015-05-23 13:03:43,195,BeanTemp,31.932888031,187.9064,133.3436
2015-05-23 13:03:43,227,BeanTemp,31.9646890163,186.9484,133.3436
2015-05-23 13:03:43,259,BeanTemp,31.9967579842,186.2114,133.3436
2015-05-23 13:03:43,323,BeanTemp,32.0608778,187.6542,133.2812
2015-05-23 13:03:43,355,BeanTemp,32.0928118229,191.586,133.2812
2015-05-23 13:03:43,387,BeanTemp,32.1245958805,197.3992,133.2812
2015-05-23 13:03:43,419,BeanTemp,32.1567687988,199.0802,133.2812
2015-05-23 13:03:43,451,BeanTemp,32.1886298656,195.9592,133.2812
2015-05-23 13:03:43,483,BeanTemp,32.2208478451,192.4592,133.2812
2015-05-23 13:03:43,515,BeanTemp,32.2526910305,189.6054,133.2812
2015-05-23 13:03:43,547,BeanTemp,32.2846579552,187.4378,133.4376
2015-05-23 13:03:43,579,BeanTemp,32.3166968822,185.6764,133.4376
2015-05-23 13:03:43,611,BeanTemp,32.3488698006,184.0216,133.4376
2015-05-23 13:03:43,643,BeanTemp,32.3807199001,182.5108,133.4376
2015-05-23 13:03:43,675,BeanTemp,32.4128417969,180.9754,133.4376
2015-05-23 13:03:43,707,BeanTemp,32.4447309971,179.8732,133.4376
2015-05-23 13:03:43,739,BeanTemp,32.4768509865,179.657,133.4376
2015-05-23 13:03:43,771,BeanTemp,32.5085859299,180.6066,133.4376
2015-05-23 13:03:43,803,BeanTemp,32.540845871,182.7678,133.3752
2015-05-23 13:03:43,835,BeanTemp,32.572603941,183.6318,133.3752
2015-05-23 13:03:43,867,BeanTemp,32.6048738956,181.9758,133.3752
2015-05-23 13:03:43,899,BeanTemp,32.6366817951,179.9864,133.3752
2015-05-23 13:03:43,931,BeanTemp,32.6688399315,178.2594,133.3752
2015-05-23 13:03:43,963,BeanTemp,32.7006947994,176.5706,133.3752
2015-05-23 13:03:43,995,BeanTemp,32.7327799797,175.3336,133.3752
2015-05-23 13:03:44,059,BeanTemp,32.7966217995,178.2594,133.3752
2015-05-23 13:03:44,091,BeanTemp,32.828761816,183.7036,133.3752
2015-05-23 13:03:44,123,BeanTemp,32.8605389595,190.8218,133.3752
2015-05-23 13:03:44,155,BeanTemp,32.8927528858,198.9798,133.3752
2015-05-23 13:03:44,187,BeanTemp,32.924612999,204.5918,133.3752
2015-05-23 13:03:44,219,BeanTemp,32.9570069313,207.8744,133.3752
2015-05-23 13:03:44,251,BeanTemp,32.9886169434,209.1002,133.3752
2015-05-23 13:03:44,283,BeanTemp,33.0208518505,208.4678,133.4064
2015-05-23 13:03:44,315,BeanTemp,33.0525779724,206.7842,133.4064
2015-05-23 13:03:44,347,BeanTemp,33.084761858,204.895,133.4064
2015-05-23 13:03:44,379,BeanTemp,33.1166968346,203.1476,133.4064
2015-05-23 13:03:44,411,BeanTemp,33.1488418579,201.5374,133.4064
2015-05-23 13:03:44,443,BeanTemp,33.1806898117,199.8798,133.4064
2015-05-23 13:03:44,475,BeanTemp,33.2130148411,198.0368,133.4064
2015-05-23 13:03:44,507,BeanTemp,33.2448239326,196.525,133.4064
2015-05-23 13:03:44,539,BeanTemp,33.2769370079,194.9744,133.3752
2015-05-23 13:03:44,571,BeanTemp,33.3086190224,193.5122,133.3752
