datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-22 23:25:10,688,284,55,276,402,799,798
2015-11-22 23:25:11,693,285,55,276,403,799,798
2015-11-22 23:25:12,699,286,55,276,403,799,798
2015-11-22 23:25:13,701,287,55,276,403,799,798
2015-11-22 23:25:14,707,288,55,276,404,799,798
2015-11-22 23:25:15,710,289,55,276,404,799,798
2015-11-22 23:25:16,714,290,55,276,404,799,798
2015-11-22 23:25:17,718,291,55,276,404,799,798
2015-11-22 23:25:18,723,292,55,276,404,799,798
2015-11-22 23:25:19,727,293,55,276,405,799,798
2015-11-22 23:25:20,731,294,55,276,405,799,798
2015-11-22 23:25:21,735,295,55,276,405,799,798
2015-11-22 23:25:22,738,296,55,276,405,799,798
2015-11-22 23:25:23,744,297,55,276,406,799,798
2015-11-22 23:25:24,745,298,55,276,406,799,798
2015-11-22 23:25:25,747,299,55,276,406,799,798
2015-11-22 23:25:26,751,300,55,276,406,799,798
2015-11-22 23:25:27,754,301,55,276,406,798,798
2015-11-22 23:25:28,759,302,55,276,407,799,798
2015-11-22 23:25:29,761,303,55,276,407,799,798
2015-11-22 23:25:30,763,304,55,276,407,799,798
2015-11-22 23:25:31,768,305,55,276,408,799,798
2015-11-22 23:25:32,771,306,55,276,408,799,798
2015-11-22 23:25:33,775,307,55,276,408,799,798
2015-11-22 23:25:34,777,308,55,276,408,799,798
2015-11-22 23:25:35,783,309,55,276,408,799,798
2015-11-22 23:25:36,789,310,55,276,408,799,798
2015-11-22 23:25:37,791,311,55,276,409,799,798
2015-11-22 23:25:38,793,312,55,276,409,799,798
2015-11-22 23:25:39,798,313,55,276,409,799,798
2015-11-22 23:25:40,804,314,55,276,410,799,798
2015-11-22 23:25:41,808,315,55,276,410,799,798
2015-11-22 23:25:42,809,316,55,276,410,799,798
2015-11-22 23:25:43,814,317,55,277,410,799,798
2015-11-22 23:25:44,819,318,55,276,411,799,798
2015-11-22 23:25:45,819,319,55,276,411,799,798
2015-11-22 23:25:46,824,320,55,276,411,798,798
2015-11-22 23:25:47,830,321,55,276,411,799,798
2015-11-22 23:25:48,835,322,55,276,411,799,798
2015-11-22 23:25:49,840,323,55,276,412,799,798
2015-11-22 23:25:50,841,324,55,276,412,799,798
2015-11-22 23:25:51,847,325,55,276,412,799,798
2015-11-22 23:25:52,849,326,55,276,412,799,798
2015-11-22 23:25:53,855,327,55,277,412,799,798
2015-11-22 23:25:54,860,328,55,277,412,799,798
2015-11-22 23:25:55,864,329,55,277,413,799,798
2015-11-22 23:25:56,867,330,55,277,413,799,798
2015-11-22 23:25:57,870,331,55,277,413,799,798
2015-11-22 23:25:58,875,332,55,277,413,799,798
2015-11-22 23:25:59,877,333,55,277,413,799,798
2015-11-22 23:26:00,878,334,55,277,414,799,798
2015-11-22 23:26:01,881,335,55,277,414,799,798
2015-11-22 23:26:02,886,336,55,277,414,799,798
2015-11-22 23:26:03,890,337,55,277,415,799,798
2015-11-22 23:26:04,894,338,55,277,415,799,798
2015-11-22 23:26:05,899,339,55,277,415,799,798
2015-11-22 23:26:06,905,340,55,277,415,799,798
2015-11-22 23:26:07,909,341,55,277,416,799,798
2015-11-22 23:26:08,913,342,55,277,416,799,798
2015-11-22 23:26:09,915,343,55,277,416,799,798
2015-11-22 23:26:10,919,344,55,277,416,799,798
2015-11-22 23:26:11,924,345,55,277,416,799,798
2015-11-22 23:26:12,925,346,55,277,417,799,798
2015-11-22 23:26:13,928,347,55,277,417,799,798
2015-11-22 23:26:14,933,348,55,277,417,799,798
2015-11-22 23:26:15,934,349,55,277,417,799,798
2015-11-22 23:26:16,939,350,55,277,418,799,798
2015-11-22 23:26:17,940,351,55,277,418,799,798
2015-11-22 23:26:18,944,352,55,278,418,799,798
2015-11-22 23:26:19,949,353,55,278,418,799,798
2015-11-22 23:26:20,955,354,55,278,419,799,798
2015-11-22 23:26:21,960,355,55,278,419,799,798
2015-11-22 23:26:22,965,356,55,278,419,799,798
2015-11-22 23:26:23,971,357,55,278,419,799,798
2015-11-22 23:26:24,973,358,55,278,420,799,798
2015-11-22 23:26:25,977,359,55,278,420,799,798
2015-11-22 23:26:26,982,360,55,278,420,799,798
2015-11-22 23:26:27,986,361,55,278,421,799,798
2015-11-22 23:26:28,990,362,55,278,421,798,798
2015-11-22 23:26:29,992,363,55,278,421,799,798
2015-11-22 23:26:30,994,364,55,278,421,799,798
2015-11-22 23:26:31,998,365,55,278,421,798,798
2015-11-22 23:26:33,003,366,55,278,422,799,798
2015-11-22 23:26:34,005,367,55,278,422,799,798
2015-11-22 23:26:35,006,368,55,278,422,799,798
2015-11-22 23:26:36,008,369,55,279,422,799,798
2015-11-22 23:26:37,014,370,55,279,422,799,798
2015-11-22 23:26:38,019,371,55,279,422,799,798
2015-11-22 23:26:39,021,372,55,279,422,798,798
2015-11-22 23:26:40,022,373,55,279,423,798,798
2015-11-22 23:26:41,027,374,55,279,423,799,798
2015-11-22 23:26:42,030,375,55,279,423,799,798
2015-11-22 23:26:43,033,376,55,279,423,798,798
2015-11-22 23:26:44,037,377,55,279,423,799,798
2015-11-22 23:26:45,040,378,55,279,423,798,798
2015-11-22 23:26:46,045,379,55,279,423,799,798
2015-11-22 23:26:47,046,380,55,279,423,799,798
2015-11-22 23:26:48,048,381,55,279,424,798,798
2015-11-22 23:26:49,052,382,55,279,424,799,798
2015-11-22 23:26:50,055,383,55,279,424,799,798
2015-11-22 23:26:51,060,384,55,279,424,798,798
2015-11-22 23:26:52,065,385,55,279,424,798,798
2015-11-22 23:26:53,069,386,55,280,424,799,798
2015-11-22 23:26:54,074,387,55,280,424,798,798
2015-11-22 23:26:55,077,388,55,280,424,799,798
2015-11-22 23:26:56,083,389,55,280,425,799,798
2015-11-22 23:26:57,086,390,55,280,425,799,798
2015-11-22 23:26:58,088,391,55,280,425,798,798
2015-11-22 23:26:59,091,392,55,280,425,798,798
2015-11-22 23:27:00,093,393,55,280,425,799,798
2015-11-22 23:27:01,095,394,55,280,425,798,798
2015-11-22 23:27:02,101,395,55,280,425,798,798
2015-11-22 23:27:03,103,396,55,280,426,798,798
2015-11-22 23:27:04,105,397,55,280,426,799,798
2015-11-22 23:27:05,108,398,55,280,426,799,798
2015-11-22 23:27:06,109,399,55,280,426,799,798
2015-11-22 23:27:07,111,400,55,281,426,799,798
2015-11-22 23:27:08,115,401,55,281,426,799,798
2015-11-22 23:27:09,118,402,55,281,426,798,798
2015-11-22 23:27:10,124,403,55,281,426,798,798
2015-11-22 23:27:11,128,404,55,281,427,798,798
2015-11-22 23:27:12,132,405,55,281,427,799,798
2015-11-22 23:27:13,137,406,55,281,427,799,798
2015-11-22 23:27:14,140,407,55,281,427,799,798
2015-11-22 23:27:15,143,408,55,281,427,799,798
2015-11-22 23:27:16,149,409,55,281,428,799,798
2015-11-22 23:27:17,154,410,55,281,428,798,798
2015-11-22 23:27:18,157,411,55,281,428,798,798
2015-11-22 23:27:19,161,412,55,281,428,798,798
2015-11-22 23:27:20,166,413,55,281,428,798,798
2015-11-22 23:27:21,167,414,55,281,428,798,798
2015-11-22 23:27:22,173,415,55,281,429,799,798
2015-11-22 23:27:23,175,416,55,281,429,798,798
2015-11-22 23:27:24,176,417,55,282,429,799,798
2015-11-22 23:27:25,181,418,55,282,429,798,798
2015-11-22 23:27:26,182,419,55,282,429,799,798
2015-11-22 23:27:27,186,420,55,282,430,799,798
2015-11-22 23:27:28,188,421,55,282,430,799,798
2015-11-22 23:27:29,191,422,55,282,430,798,798
2015-11-22 23:27:30,197,423,55,282,430,799,798
2015-11-22 23:27:31,200,424,55,282,430,798,798
2015-11-22 23:27:32,204,425,55,282,430,799,798
2015-11-22 23:27:33,207,426,55,282,431,799,798
2015-11-22 23:27:34,211,427,55,282,431,799,798
2015-11-22 23:27:35,212,428,55,283,431,799,798
2015-11-22 23:27:36,214,429,55,282,431,798,798
2015-11-22 23:27:37,216,430,55,283,431,798,798
2015-11-22 23:27:38,218,431,55,283,432,799,798
2015-11-22 23:27:39,219,432,55,283,432,799,798
2015-11-22 23:27:40,224,433,55,283,432,799,798
2015-11-22 23:27:41,228,434,55,283,432,799,798
2015-11-22 23:27:42,233,435,55,283,432,798,798
2015-11-22 23:27:43,238,436,55,283,432,799,798
2015-11-22 23:27:44,243,437,55,283,433,799,798
2015-11-22 23:27:45,246,438,55,283,433,799,798
2015-11-22 23:27:46,247,439,55,283,433,798,798
2015-11-22 23:27:47,251,440,55,283,433,798,798
2015-11-22 23:27:48,257,441,55,283,433,798,798
2015-11-22 23:27:49,260,442,55,284,433,799,798
2015-11-22 23:27:50,266,443,55,284,434,799,798
2015-11-22 23:27:51,268,444,55,284,434,798,798
2015-11-22 23:27:52,270,445,55,284,434,799,798
2015-11-22 23:27:53,275,446,55,284,434,799,798
2015-11-22 23:27:54,278,447,55,284,434,798,798
2015-11-22 23:27:55,279,448,55,284,434,799,798
2015-11-22 23:27:56,284,449,55,284,435,799,798
2015-11-22 23:27:57,286,450,55,284,435,799,798
2015-11-22 23:27:58,291,451,55,284,435,798,798
2015-11-22 23:27:59,293,452,55,284,435,799,798
2015-11-22 23:28:00,294,453,55,284,435,798,798
2015-11-22 23:28:01,299,454,55,284,435,798,798
2015-11-22 23:28:02,305,455,55,285,436,799,798
2015-11-22 23:28:03,308,456,55,285,436,799,798
2015-11-22 23:28:04,309,457,55,285,436,799,798
2015-11-22 23:28:05,312,458,55,285,436,798,798
2015-11-22 23:28:06,314,459,55,285,436,798,798
2015-11-22 23:28:07,320,460,55,285,436,798,798
2015-11-22 23:28:08,323,461,55,285,437,798,798
2015-11-22 23:28:09,329,462,55,285,437,798,798
2015-11-22 23:28:10,331,463,55,285,437,799,798
2015-11-22 23:28:11,334,464,55,285,437,799,798
2015-11-22 23:28:12,340,465,55,285,437,798,798
2015-11-22 23:28:13,344,466,55,285,438,799,798
2015-11-22 23:28:14,348,467,55,285,438,799,798
2015-11-22 23:28:15,351,468,55,286,438,799,798
2015-11-22 23:28:16,357,469,55,286,438,798,798
2015-11-22 23:28:17,358,470,55,286,438,799,798
2015-11-22 23:28:18,359,471,55,286,439,799,798
2015-11-22 23:28:19,364,472,55,286,439,799,798
2015-11-22 23:28:20,367,473,55,286,439,799,798
2015-11-22 23:28:21,372,474,55,286,439,798,798
2015-11-22 23:28:22,374,475,55,286,439,799,798
2015-11-22 23:28:23,380,476,55,286,439,798,798
2015-11-22 23:28:24,381,477,55,286,439,799,798
2015-11-22 23:28:25,385,478,55,287,440,798,798
2015-11-22 23:28:26,388,479,55,287,440,798,798
2015-11-22 23:28:27,389,480,55,287,440,798,798
2015-11-22 23:28:28,390,481,55,287,440,799,798
2015-11-22 23:28:29,395,482,55,287,440,799,798
2015-11-22 23:28:30,399,483,55,287,441,799,798
2015-11-22 23:28:31,403,484,55,287,441,798,798
2015-11-22 23:28:32,406,485,55,287,441,798,798
2015-11-22 23:28:33,412,486,55,287,441,799,798
2015-11-22 23:28:34,416,487,55,287,441,799,798
2015-11-22 23:28:35,420,488,55,288,441,798,798
2015-11-22 23:28:36,421,489,55,288,442,798,798
2015-11-22 23:28:37,423,490,55,288,442,799,798
2015-11-22 23:28:38,427,491,55,288,442,799,798
2015-11-22 23:28:39,428,492,55,288,442,798,798
2015-11-22 23:28:40,431,493,55,288,443,798,798
2015-11-22 23:28:41,433,494,55,288,443,799,798
2015-11-22 23:28:42,434,495,55,288,443,799,798
2015-11-22 23:28:43,437,496,55,288,443,799,798
2015-11-22 23:28:44,439,497,55,288,443,799,798
2015-11-22 23:28:45,445,498,55,289,444,799,798
2015-11-22 23:28:46,450,499,55,289,444,799,798
2015-11-22 23:28:47,452,500,55,289,444,798,798
2015-11-22 23:28:48,453,501,55,289,444,798,798
2015-11-22 23:28:49,458,502,55,289,445,799,798
2015-11-22 23:28:50,463,503,55,289,445,798,798
2015-11-22 23:28:51,469,504,55,289,445,798,798
2015-11-22 23:28:52,474,505,55,289,445,799,798
2015-11-22 23:28:53,477,506,55,289,446,798,798
2015-11-22 23:28:54,478,507,55,289,446,798,798
2015-11-22 23:28:55,484,508,55,289,446,799,798
2015-11-22 23:28:56,485,509,55,289,446,798,798
2015-11-22 23:28:57,491,510,55,290,446,799,798
2015-11-22 23:28:58,497,511,55,290,446,798,798
2015-11-22 23:28:59,498,512,55,290,447,798,798
2015-11-22 23:29:00,499,513,55,290,447,798,798
2015-11-22 23:29:01,504,514,55,290,447,798,798
2015-11-22 23:29:02,508,515,55,290,447,798,798
2015-11-22 23:29:03,509,516,55,290,447,799,798
2015-11-22 23:29:04,513,517,55,290,447,798,798
2015-11-22 23:29:05,516,518,55,290,448,798,798
