2018-11-27 11:45:51,069,coffee,datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2018-11-27 11:45:53,134,2,62,489,420,789,791
2018-11-27 11:45:54,135,3,62,482,414,789,791
2018-11-27 11:45:55,137,4,62,473,408,789,791
2018-11-27 11:45:56,137,5,62,463,402,789,791
2018-11-27 11:45:57,137,6,62,451,396,789,791
2018-11-27 11:45:58,138,7,62,440,389,789,791
2018-11-27 11:45:59,139,8,62,430,383,789,791
2018-11-27 11:46:00,140,9,62,419,378,789,791
2018-11-27 11:46:01,142,10,62,410,375,789,791
2018-11-27 11:46:02,144,11,62,401,373,789,791
2018-11-27 11:46:03,145,12,62,392,372,789,791
2018-11-27 11:46:04,145,13,62,384,371,789,791
2018-11-27 11:46:05,146,14,62,376,370,789,791
2018-11-27 11:46:06,148,15,62,368,369,789,791
2018-11-27 11:46:07,148,16,62,361,368,789,791
2018-11-27 11:46:08,150,17,62,354,368,789,791
2018-11-27 11:46:09,153,18,62,347,367,789,791
2018-11-27 11:46:10,154,19,62,341,366,789,791
2018-11-27 11:46:11,155,20,62,334,366,789,791
2018-11-27 11:46:12,156,21,62,328,365,789,791
2018-11-27 11:46:13,158,22,62,323,365,789,791
2018-11-27 11:46:14,159,23,62,318,364,789,791
2018-11-27 11:46:15,160,24,62,313,364,789,791
2018-11-27 11:46:16,161,25,62,307,363,789,791
2018-11-27 11:46:17,164,26,62,303,363,789,791
2018-11-27 11:46:18,164,27,62,299,362,789,791
2018-11-27 11:46:19,167,28,62,294,362,789,791
2018-11-27 11:46:20,167,29,62,290,361,789,791
2018-11-27 11:46:21,169,30,62,286,361,789,791
2018-11-27 11:46:22,170,31,62,282,360,789,791
2018-11-27 11:46:23,172,32,63,279,360,789,791
2018-11-27 11:46:24,173,33,62,275,360,789,791
2018-11-27 11:46:25,174,34,62,272,359,789,791
2018-11-27 11:46:26,174,35,62,269,359,789,791
2018-11-27 11:46:27,176,36,62,266,359,789,791
2018-11-27 11:46:28,177,37,62,263,358,789,791
2018-11-27 11:46:29,177,38,63,260,358,789,791
2018-11-27 11:46:30,180,39,62,257,358,789,791
2018-11-27 11:46:31,184,40,62,255,358,789,791
2018-11-27 11:46:32,186,41,62,253,357,789,791
2018-11-27 11:46:33,187,42,62,250,357,789,791
