date_time,ms,timer,thermocouple_index,thermocouple_temp
2015-07-29 22:36:13,596,4.50207090378,1,415.984200
2015-07-29 22:36:13,628,4.5339589119,1,415.682200
2015-07-29 22:36:13,660,4.56580996513,1,415.380200
2015-07-29 22:36:13,692,4.5979719162,1,415.153200
2015-07-29 22:36:13,724,4.62977004051,1,414.926800
2015-07-29 22:36:13,756,4.66190195084,1,414.720800
2015-07-29 22:36:13,820,4.72587203979,1,414.267400
2015-07-29 22:36:13,852,4.7580139637,1,413.965400
2015-07-29 22:36:13,884,4.78982901573,1,413.738400
2015-07-29 22:36:13,916,4.82201910019,1,413.436400
2015-07-29 22:36:13,948,4.85378503799,1,413.134400
2015-07-29 22:36:13,980,4.88587594032,1,412.831800
2015-07-29 22:36:14,012,4.91807293892,1,412.621400
2015-07-29 22:36:14,044,4.95001602173,1,412.394800
2015-07-29 22:36:14,108,5.0138630867,1,412.016800
2015-07-29 22:36:14,172,5.07771897316,1,411.639400
2015-07-29 22:36:14,236,5.14175891876,1,411.261400
2015-07-29 22:36:14,268,5.17388796806,1,411.030400
2015-07-29 22:36:14,300,5.20582199097,1,410.804000
2015-07-29 22:36:14,332,5.2378180027,1,410.577000
2015-07-29 22:36:14,396,5.30198812485,1,410.275000
2015-07-29 22:36:14,460,5.36595392227,1,409.973000
2015-07-29 22:36:14,588,5.49385213852,1,409.658800
2015-07-29 22:36:14,684,5.58999300003,1,409.356800
2015-07-29 22:36:14,748,5.65387606621,1,409.145800
2015-07-29 22:36:14,812,5.7178800106,1,408.919400
2015-07-29 22:36:14,876,5.78180193901,1,408.692800
2015-07-29 22:36:14,972,5.87790513039,1,408.449800
2015-07-29 22:36:15,068,5.9738380909,1,408.147800
2015-07-29 22:36:15,132,6.03780412674,1,407.921400
2015-07-29 22:36:15,228,6.13406991959,1,407.618800
2015-07-29 22:36:15,356,6.26216006279,1,407.392400
2015-07-29 22:36:15,484,6.38991808891,1,407.074400
2015-07-29 22:36:15,548,6.4537460804,1,406.847400
2015-07-29 22:36:15,644,6.54992294312,1,406.620800
2015-07-29 22:36:15,772,6.67785406113,1,406.394400
2015-07-29 22:36:15,868,6.77385091782,1,406.091800
2015-07-29 22:36:15,964,6.86991810799,1,405.881400
2015-07-29 22:36:16,028,6.93370008469,1,405.654800
2015-07-29 22:36:16,156,7.06167602539,1,405.428400
2015-07-29 22:36:16,252,7.15777802467,1,405.196800
2015-07-29 22:36:16,348,7.25401902199,1,404.970200
2015-07-29 22:36:16,412,7.31770205498,0,352.488800
2015-07-29 22:36:16,476,7.38172793388,0,352.692400
2015-07-29 22:36:16,604,7.50994300842,1,404.720800
2015-07-29 22:36:16,668,7.57383108139,1,404.489400
2015-07-29 22:36:16,764,7.6698551178,1,404.187400
2015-07-29 22:36:16,924,7.82987499237,1,403.960800
2015-07-29 22:36:17,052,7.95791101456,1,403.733800
2015-07-29 22:36:17,148,8.05387210846,1,403.507400
2015-07-29 22:36:17,276,8.18172192574,1,403.280800
2015-07-29 22:36:17,468,8.37389707565,1,402.982800
2015-07-29 22:36:17,596,8.50171899796,1,402.756400
2015-07-29 22:36:17,756,8.66177797318,1,402.481800
2015-07-29 22:36:17,948,8.85368299484,1,402.140600
2015-07-29 22:36:18,076,8.98169207573,1,401.911800
2015-07-29 22:36:18,140,9.04564905167,1,401.686600
2015-07-29 22:36:18,268,9.17372012138,1,401.453800
2015-07-29 22:36:18,364,9.26979994774,1,401.221400
2015-07-29 22:36:18,460,9.36584496498,1,400.989200
2015-07-29 22:36:18,652,9.55789613724,1,400.728000
2015-07-29 22:36:18,748,9.65376591682,1,400.495800
2015-07-29 22:36:18,972,9.87792897224,1,400.247000
2015-07-29 22:36:19,100,10.0057489872,1,399.982400
2015-07-29 22:36:19,260,10.1657779217,1,399.755400
2015-07-29 22:36:19,452,10.3579359055,1,399.544800
2015-07-29 22:36:19,548,10.453674078,1,399.318400
2015-07-29 22:36:19,804,10.7098240852,1,399.047800
2015-07-29 22:36:19,900,10.8056309223,1,398.821400
2015-07-29 22:36:20,028,10.9338359833,1,398.594800
2015-07-29 22:36:20,060,10.9655530453,0,352.477400
2015-07-29 22:36:20,220,11.1258809566,1,398.335800
2015-07-29 22:36:20,348,11.2538199425,1,398.114000
2015-07-29 22:36:20,572,11.4775719643,1,397.882800
2015-07-29 22:36:20,668,11.5736069679,1,397.655800
2015-07-29 22:36:20,828,11.7338249683,1,397.413400
2015-07-29 22:36:21,084,11.989577055,1,397.191400
2015-07-29 22:36:21,212,12.1180830002,1,396.964400
2015-07-29 22:36:21,468,12.3738160133,1,396.689800
2015-07-29 22:36:21,628,12.5336489677,1,396.463400
2015-07-29 22:36:21,948,12.8535909653,1,396.208800
2015-07-29 22:36:22,236,13.1415200233,1,395.874800
2015-07-29 22:36:22,428,13.3336069584,1,395.664400
2015-07-29 22:36:22,684,13.5897080898,1,395.449400
2015-07-29 22:36:23,164,14.0697641373,1,395.178800
2015-07-29 22:36:23,548,14.4539179802,1,394.952400
2015-07-29 22:36:23,900,14.8057069778,1,394.709800
2015-07-29 22:36:24,348,15.253608942,1,394.439400
2015-07-29 22:36:24,668,15.5738430023,1,394.196800
2015-07-29 22:36:24,892,15.797631979,1,393.970400
2015-07-29 22:36:25,180,16.0854921341,1,393.620000
2015-07-29 22:36:25,532,16.4376070499,1,393.365800
2015-07-29 22:36:25,916,16.8215880394,1,393.091400
2015-07-29 22:36:25,980,16.8854720592,0,352.219000
2015-07-29 22:36:26,204,17.1095080376,0,352.449800
2015-07-29 22:36:26,652,17.5576179028,1,392.852800
2015-07-29 22:36:26,876,17.781580925,0,352.234800
2015-07-29 22:36:27,132,18.0376899242,1,392.610400
2015-07-29 22:36:27,868,18.7734639645,1,392.367800
2015-07-29 22:36:28,316,19.2216060162,1,392.156800
2015-07-29 22:36:28,796,19.7018361092,1,391.882400
2015-07-29 22:36:29,148,20.0534060001,0,352.019800
2015-07-29 22:36:29,500,20.4053909779,1,391.628400
2015-07-29 22:36:29,788,20.6937000751,0,352.223400
2015-07-29 22:36:29,948,20.8535280228,1,391.357800
2015-07-29 22:36:30,492,21.3974809647,1,391.127000
2015-07-29 22:36:30,684,21.5894069672,0,351.992400
2015-07-29 22:36:30,972,21.8775160313,1,390.916400
2015-07-29 22:36:31,484,22.3894519806,1,390.705400
2015-07-29 22:36:32,252,23.1574621201,1,390.462800
2015-07-29 22:36:33,084,23.9893510342,1,390.252400
2015-07-29 22:36:33,916,24.8216440678,0,351.781400
2015-07-29 22:36:34,620,25.5254631042,1,390.041400
2015-07-29 22:36:35,484,26.3893201351,1,389.814800
2015-07-29 22:36:36,731,27.6370580196,0,351.523000
2015-07-29 22:36:36,923,27.8290491104,0,351.785800
2015-07-29 22:36:37,084,27.9892539978,0,351.539000
2015-07-29 22:36:37,884,28.7892959118,1,389.588400
2015-07-29 22:36:39,483,30.3892290592,1,389.377800
2015-07-29 22:36:39,963,30.868997097,0,351.328400
2015-07-29 22:36:41,915,32.8209979534,0,351.117800
2015-07-29 22:36:45,371,36.2769880295,0,350.906800
2015-07-29 22:36:47,771,38.6768400669,0,350.664400
2015-07-29 22:36:49,819,40.72479105,0,350.437800
2015-07-29 22:36:51,579,42.4847319126,1,389.620400
2015-07-29 22:36:52,283,43.1888320446,0,350.226800
2015-07-29 22:36:52,763,43.6686220169,1,389.862800
2015-07-29 22:36:53,979,44.884937048,1,390.137600
2015-07-29 22:36:54,267,45.1726839542,1,389.933800
2015-07-29 22:36:54,619,45.5246169567,0,350.012000
2015-07-29 22:36:54,747,45.6527860165,1,390.165400
2015-07-29 22:36:56,187,47.092664957,1,389.949800
2015-07-29 22:36:56,731,47.636605978,1,390.160800
2015-07-29 22:36:57,403,48.3084719181,0,349.801400
2015-07-29 22:36:57,915,48.8205621243,1,390.375800
2015-07-29 22:36:59,963,50.8685519695,1,390.618400
2015-07-29 22:37:00,315,51.2206909657,0,349.575000
2015-07-29 22:37:02,171,53.0765860081,1,390.343800
2015-07-29 22:37:02,555,53.4603281021,0,349.304400
2015-07-29 22:37:02,747,53.6525020599,0,349.551600
2015-07-29 22:37:02,747,53.6532280445,1,390.575000
2015-07-29 22:37:03,226,54.1322710514,0,349.332000
2015-07-29 22:37:04,923,55.8283131123,0,349.093800
2015-07-29 22:37:05,531,56.4364879131,1,390.828800
2015-07-29 22:37:06,171,57.0764811039,0,348.879000
2015-07-29 22:37:06,394,57.3001730442,0,349.190000
2015-07-29 22:37:06,619,57.5243730545,0,348.862800
2015-07-29 22:37:07,610,58.5161819458,1,391.055800
2015-07-29 22:37:08,250,59.1561570168,1,391.298400
2015-07-29 22:37:09,307,60.2122819424,0,348.592400
2015-07-29 22:37:09,530,60.4361269474,1,391.508800
2015-07-29 22:37:10,010,60.9161410332,1,391.278000
2015-07-29 22:37:10,298,61.2042341232,1,391.492800
2015-07-29 22:37:11,482,62.3882060051,1,391.735800
2015-07-29 22:37:12,122,63.0281310081,0,348.354400
2015-07-29 22:37:13,307,64.2122869492,0,348.139400
2015-07-29 22:37:13,434,64.3400669098,0,348.343000
2015-07-29 22:37:13,882,64.7881150246,1,391.946400
2015-07-29 22:37:14,106,65.0121190548,0,348.111800
2015-07-29 22:37:16,122,67.0280709267,0,347.884800
2015-07-29 22:37:16,282,67.1880331039,1,392.156800
2015-07-29 22:37:17,434,68.340184927,1,392.367800
2015-07-29 22:37:18,810,69.716121912,0,347.642400
2015-07-29 22:37:19,738,70.6439490318,1,392.603400
2015-07-29 22:37:20,859,71.764275074,0,347.399800
2015-07-29 22:37:20,954,71.8600680828,1,392.809400
2015-07-29 22:37:21,050,71.955796957,0,347.630800
2015-07-29 22:37:21,626,72.5318961143,0,347.420600
2015-07-29 22:37:23,610,74.515887022,0,347.188800
2015-07-29 22:37:24,346,75.2521641254,1,393.052000
2015-07-29 22:37:25,338,76.2437479496,1,393.279000
2015-07-29 22:37:26,010,76.9157431126,0,346.967000
2015-07-29 22:37:27,386,78.2917559147,1,393.505600
2015-07-29 22:37:28,058,78.9635219574,0,346.756600
2015-07-29 22:37:28,890,79.7954931259,1,393.715800
2015-07-29 22:37:29,594,80.4995980263,0,346.508800
2015-07-29 22:37:29,754,80.6597650051,1,393.958600
2015-07-29 22:37:29,818,80.7235600948,0,346.740600
2015-07-29 22:37:30,138,81.0437860489,0,346.524800
2015-07-29 22:37:31,354,82.259526968,1,394.201600
2015-07-29 22:37:31,610,82.5155849457,0,346.298400
2015-07-29 22:37:32,186,83.091629982,1,394.412000
2015-07-29 22:37:33,946,84.8517949581,0,346.055800
2015-07-29 22:37:34,074,84.9794890881,1,394.622400
2015-07-29 22:37:36,378,87.2833869457,0,345.801400
2015-07-29 22:37:36,506,87.4114320278,1,394.849400
2015-07-29 22:37:38,394,89.2994539738,0,345.590800
2015-07-29 22:37:38,713,89.6192660332,1,394.606400
2015-07-29 22:37:41,082,91.9873759747,0,345.375800
2015-07-29 22:37:42,906,93.8114271164,1,394.838000
2015-07-29 22:37:43,481,94.3871431351,0,345.165400
2015-07-29 22:37:44,473,95.3790400028,1,395.108000
2015-07-29 22:37:44,761,95.6672379971,1,394.904400
2015-07-29 22:37:45,241,96.1469759941,1,395.135400
2015-07-29 22:37:45,913,96.8191580772,0,344.954400
2015-07-29 22:37:46,906,97.8114221096,1,395.345800
2015-07-29 22:37:47,993,98.8990499973,0,344.743800
2015-07-29 22:37:51,161,102.067007065,0,344.474000
2015-07-29 22:37:53,465,104.370764017,0,344.226800
2015-07-29 22:37:54,105,105.010792017,1,395.621000
2015-07-29 22:37:56,121,107.026910067,1,395.847600
2015-07-29 22:37:56,313,107.218713999,0,344.020600
2015-07-29 22:37:58,745,109.650774956,0,343.761800
2015-07-29 22:38:01,465,112.370790005,0,343.519400
2015-07-29 22:38:02,137,113.042952061,1,396.074000
2015-07-29 22:38:03,865,114.770584106,0,343.308400
2015-07-29 22:38:05,881,116.786708117,0,343.065800
2015-07-29 22:38:07,865,118.77038002,0,342.855400
2015-07-29 22:38:08,857,119.762470007,1,396.284800
2015-07-29 22:38:10,649,121.554431915,0,342.644400
2015-07-29 22:38:12,856,123.762150049,1,396.495400
2015-07-29 22:38:13,017,123.922318935,0,342.401800
2015-07-29 22:38:13,944,124.850071907,1,396.737800
2015-07-29 22:38:14,840,125.746257067,1,396.964400
2015-07-29 22:38:15,417,126.322525978,0,342.191400
2015-07-29 22:38:15,928,126.834079027,1,397.228000
2015-07-29 22:38:16,216,127.122062922,1,396.932400
2015-07-29 22:38:16,472,127.378055096,1,397.180000
2015-07-29 22:38:17,433,128.338258028,0,341.981000
2015-07-29 22:38:17,785,128.690293074,1,396.953000
2015-07-29 22:38:18,648,129.554065943,1,396.737800
2015-07-29 22:38:20,376,131.281932116,1,396.969000
2015-07-29 22:38:20,600,131.506019115,0,341.670600
2015-07-29 22:38:23,352,134.25803113,0,341.449600
2015-07-29 22:38:23,896,134.801994085,1,397.196000
2015-07-29 22:38:26,488,137.394064903,0,341.244000
2015-07-29 22:38:28,536,139.441761971,0,340.976000
2015-07-29 22:38:29,560,140.465728045,0,341.190200
2015-07-29 22:38:30,040,140.945585966,0,340.933600
2015-07-29 22:38:32,120,143.025501013,0,340.712600
2015-07-29 22:38:32,344,143.249897957,0,340.922400
2015-07-29 22:38:33,304,144.209685087,0,340.717000
2015-07-29 22:38:33,880,144.785623074,1,397.417800
2015-07-29 22:38:35,320,146.225547075,0,340.444200
2015-07-29 22:38:35,512,146.417635918,0,340.701400
2015-07-29 22:38:36,248,147.153623104,1,397.633000
2015-07-29 22:38:36,824,147.729444027,0,340.448800
2015-07-29 22:38:37,176,148.081618071,1,397.417800
2015-07-29 22:38:38,168,149.073365927,1,397.633000
2015-07-29 22:38:38,872,149.777507067,1,397.374600
2015-07-29 22:38:39,768,150.673453093,1,397.621400
2015-07-29 22:38:40,472,151.377604008,0,340.243400
2015-07-29 22:38:40,760,151.665518045,1,397.406600
2015-07-29 22:38:42,199,153.105237007,1,397.617000
2015-07-29 22:38:43,224,154.129367113,0,340.022400
2015-07-29 22:38:45,272,156.177308083,1,397.832000
2015-07-29 22:38:46,327,157.233127117,0,339.759800
2015-07-29 22:38:46,360,157.265510082,2,860.467800
2015-07-29 22:38:46,999,157.905165911,0,340.042600
2015-07-29 22:38:47,000,157.905412912,1,398.091200
2015-07-29 22:38:47,095,158.001145124,2,860.731800
2015-07-29 22:38:47,576,158.481457949,0,339.796000
2015-07-29 22:38:47,576,158.482024908,1,397.844000
2015-07-29 22:38:47,736,158.641567945,2,860.527200
2015-07-29 22:38:50,360,161.265289068,1,397.617000
2015-07-29 22:38:50,904,161.809262991,0,339.580800
2015-07-29 22:38:52,471,163.377149105,1,397.832000
2015-07-29 22:38:53,879,164.784925938,0,339.370400
2015-07-29 22:38:56,695,167.600846052,1,397.617000
2015-07-29 22:38:57,239,168.144815922,1,397.892000
2015-07-29 22:38:57,847,168.752934933,0,339.143800
2015-07-29 22:38:58,071,168.977102995,0,339.391000
2015-07-29 22:38:59,063,169.968739986,0,339.116600
2015-07-29 22:39:01,079,171.98468709,1,397.612400
2015-07-29 22:39:01,975,172.880650997,1,397.860000
2015-07-29 22:39:03,447,174.352786064,0,338.889600
2015-07-29 22:39:06,615,177.520828009,0,338.647000
2015-07-29 22:39:11,031,181.93637991,0,338.388400
2015-07-29 22:39:11,543,182.448384047,0,338.651400
2015-07-29 22:39:11,735,182.640362978,0,338.372400
2015-07-29 22:39:12,759,183.664353132,0,338.592000
2015-07-29 22:39:12,951,183.856369972,0,338.345000
2015-07-29 22:39:17,687,188.592539072,0,338.134000
2015-07-29 22:39:19,830,190.736243963,1,398.086600
2015-07-29 22:39:21,046,191.952001095,1,398.329000
2015-07-29 22:39:22,646,193.552091122,1,398.555600
2015-07-29 22:39:22,902,193.808147907,0,337.923600
2015-07-29 22:39:28,342,199.247883081,1,398.329000
2015-07-29 22:39:28,406,199.311835051,0,337.713000
2015-07-29 22:39:29,942,200.84781003,1,398.114000
2015-07-29 22:39:31,382,202.287763119,1,398.317600
2015-07-29 22:39:33,078,203.98378396,1,398.038600
2015-07-29 22:39:33,174,204.07971096,0,337.498000
2015-07-29 22:39:33,398,204.30359292,0,337.761000
2015-07-29 22:39:35,990,206.895617008,0,337.514000
2015-07-29 22:39:35,990,206.895936966,1,397.828000
2015-07-29 22:39:36,246,207.151654005,0,337.733600
2015-07-29 22:39:36,758,207.66387701,0,337.518000
2015-07-29 22:39:36,982,207.887599945,1,398.059000
2015-07-29 22:39:38,102,209.00749898,1,398.290200
2015-07-29 22:39:39,862,210.767575979,1,398.086600
2015-07-29 22:39:40,662,211.567538023,1,397.816000
2015-07-29 22:39:41,558,212.463674068,1,397.605400
2015-07-29 22:39:45,686,216.591561079,1,397.848000
2015-07-29 22:39:47,093,217.999284029,0,337.259400
2015-07-29 22:39:49,557,220.463258982,1,398.095600
2015-07-29 22:39:49,653,220.559209108,0,337.479200
2015-07-29 22:39:49,814,220.719542027,0,337.227600
2015-07-29 22:39:52,469,223.375210047,1,398.381600
2015-07-29 22:39:52,725,223.631067991,1,398.162000
2015-07-29 22:39:53,590,224.495383024,1,398.393200
2015-07-29 22:39:54,229,225.135185003,1,398.178000
2015-07-29 22:39:54,485,225.391216993,1,398.425200
2015-07-29 22:39:55,605,226.511155128,1,398.651600
2015-07-29 22:39:56,597,227.503000021,0,337.001000
2015-07-29 22:39:56,598,227.503370047,1,398.448000
2015-07-29 22:39:56,854,227.759238005,1,398.663400
2015-07-29 22:39:57,333,228.239061117,0,337.220600
2015-07-29 22:39:57,813,228.71894598,0,336.989400
2015-07-29 22:40:00,021,230.926922083,1,398.890000
2015-07-29 22:40:00,661,231.56687212,0,336.726400
2015-07-29 22:40:00,661,231.567280054,1,398.626800
2015-07-29 22:40:00,725,231.630883932,1,398.938200
2015-07-29 22:40:00,757,231.663054943,0,336.962200
2015-07-29 22:40:02,197,233.102930069,1,398.695600
2015-07-29 22:40:04,245,235.150687933,0,336.735200
2015-07-29 22:40:06,549,237.454639912,1,398.942600
2015-07-29 22:40:07,893,238.798629045,1,399.148600
2015-07-29 22:40:08,373,239.278536081,1,399.391200
2015-07-29 22:40:09,525,240.430767059,1,399.634200
2015-07-29 22:40:09,877,240.782692909,0,336.476400
2015-07-29 22:40:14,389,245.2945261,1,399.860600
2015-07-29 22:40:14,965,245.87044096,0,336.266200
2015-07-29 22:40:15,893,246.798676968,1,400.110600
2015-07-29 22:40:15,957,246.862364054,0,336.469800
2015-07-29 22:40:16,149,247.054502964,1,399.844600
2015-07-29 22:40:16,213,247.118391037,0,336.206600
2015-07-29 22:40:19,413,250.318403959,0,335.975000
2015-07-29 22:40:19,669,250.574743032,1,399.629400
2015-07-29 22:40:21,717,252.622386932,1,399.375200
2015-07-29 22:40:24,020,254.92620492,1,399.634200
2015-07-29 22:40:26,548,257.453979015,1,399.407200
2015-07-29 22:40:26,996,257.902229071,0,335.721000
2015-07-29 22:40:27,156,258.062165022,0,335.952200
2015-07-29 22:40:27,764,258.66998291,0,335.737200
2015-07-29 22:40:31,060,261.965925932,1,399.666200
2015-07-29 22:40:33,716,264.62192893,1,399.451200
2015-07-29 22:40:33,748,264.653923988,0,335.510600
2015-07-29 22:40:35,828,266.733820915,1,399.714000
2015-07-29 22:40:36,084,266.989799976,1,399.510400
2015-07-29 22:40:36,372,267.277843952,1,399.757600
2015-07-29 22:40:37,204,268.110018015,1,399.510400
2015-07-29 22:40:41,844,272.749567986,1,399.773600
2015-07-29 22:40:42,196,273.101742029,0,335.219600
2015-07-29 22:40:43,188,274.093636036,0,335.467200
2015-07-29 22:40:43,412,274.317584038,1,399.984200
2015-07-29 22:40:45,364,276.269753933,0,335.256200
2015-07-29 22:40:47,764,278.6693151,1,400.216000
2015-07-29 22:40:49,780,280.68573308,1,400.432400
2015-07-29 22:40:50,932,281.837672949,0,335.041000
2015-07-29 22:40:51,156,282.061459064,0,335.272200
2015-07-29 22:40:51,572,282.477445126,1,400.195400
2015-07-29 22:40:52,244,283.149574995,1,400.404200
2015-07-29 22:40:53,844,284.74949193,1,400.183200
2015-07-29 22:40:54,868,285.773396015,0,335.029600
2015-07-29 22:40:55,219,286.125124931,1,399.952200
2015-07-29 22:40:56,884,287.789338112,1,399.693600
2015-07-29 22:40:58,228,289.133273125,1,399.968200
2015-07-29 22:41:01,460,292.365477085,1,400.216000
2015-07-29 22:41:03,251,294.156942129,1,400.012000
2015-07-29 22:41:03,475,294.381098032,1,400.216000
2015-07-29 22:41:04,019,294.925060034,1,400.000200
2015-07-29 22:41:04,532,295.437227011,0,334.771200
2015-07-29 22:41:05,843,296.74889493,1,400.216000
2015-07-29 22:41:08,403,299.309000015,1,400.012000
2015-07-29 22:41:09,043,299.949069023,1,400.281800
2015-07-29 22:41:09,075,299.980823994,0,334.974800
2015-07-29 22:41:09,235,300.140927076,0,334.759600
2015-07-29 22:41:09,236,300.141484022,1,400.061200
2015-07-29 22:41:10,067,300.972753048,1,399.856000
2015-07-29 22:41:12,211,303.116578102,1,400.061200
2015-07-29 22:41:13,491,304.396588087,1,400.277600
2015-07-29 22:41:15,155,306.06061697,1,400.040000
2015-07-29 22:41:15,571,306.476686954,0,334.556000
2015-07-29 22:41:15,891,306.79657197,0,334.775600
2015-07-29 22:41:18,835,309.740519047,0,334.528200
2015-07-29 22:41:22,611,313.516603947,1,400.261200
2015-07-29 22:41:23,059,313.964339018,0,334.732200
2015-07-29 22:41:23,251,314.15676403,0,334.500600
2015-07-29 22:41:24,627,315.532433987,1,400.481600
2015-07-29 22:41:24,690,315.59622407,0,334.716000
2015-07-29 22:41:24,883,315.788409948,0,334.484600
2015-07-29 22:41:26,579,317.484470129,1,400.686000
2015-07-29 22:41:26,611,317.516328096,0,334.688200
2015-07-29 22:41:26,803,317.708401918,0,334.484600
2015-07-29 22:41:26,803,317.70907402,1,400.477000
2015-07-29 22:41:27,410,318.316184044,1,400.681200
2015-07-29 22:41:32,210,323.116039991,1,400.929800
2015-07-29 22:41:33,554,324.459927082,1,400.660000
2015-07-29 22:41:34,034,324.940001965,0,334.274200
2015-07-29 22:41:41,074,331.979880095,0,334.477800
2015-07-29 22:41:41,266,332.171693087,0,334.230600
2015-07-29 22:41:45,458,336.363488913,1,400.885400
2015-07-29 22:41:46,194,337.099709034,1,400.582600
2015-07-29 22:41:48,562,339.4677701,1,400.791400
2015-07-29 22:41:49,810,340.715594053,1,401.012000
2015-07-29 22:41:50,354,341.259469986,1,400.803200
2015-07-29 22:41:51,538,342.443402052,1,401.007200
2015-07-29 22:41:52,786,343.691429138,1,400.791400
2015-07-29 22:41:53,458,344.363647938,1,401.023600
2015-07-29 22:41:53,586,344.49147296,1,400.819600
2015-07-29 22:41:53,714,344.619585991,0,334.015600
2015-07-29 22:41:54,226,345.131535053,1,401.023600
2015-07-29 22:41:54,322,345.227435112,0,334.262600
2015-07-29 22:41:54,929,345.835253954,0,334.047600
2015-07-29 22:41:56,434,347.33930707,1,400.758600
2015-07-29 22:42:01,009,351.915101051,1,401.007200
2015-07-29 22:42:02,417,353.323079109,1,400.786800
2015-07-29 22:42:02,449,353.355077028,0,333.816400
2015-07-29 22:42:02,450,353.355376005,3,862.398000
2015-07-29 22:42:02,929,353.835217953,3,862.607200
2015-07-29 22:42:03,058,353.963490009,0,334.036000
2015-07-29 22:42:03,281,354.187061071,1,400.559000
2015-07-29 22:42:03,922,354.827383041,1,400.305800
2015-07-29 22:42:04,049,354.955070019,0,333.788600
2015-07-29 22:42:04,689,355.595027924,0,334.020200
2015-07-29 22:42:04,850,355.755275965,1,400.077600
2015-07-29 22:42:05,329,356.235036135,0,333.809000
2015-07-29 22:42:07,601,358.50714612,1,399.844600
2015-07-29 22:42:08,273,359.178941965,1,400.094000
2015-07-29 22:42:10,193,361.098966122,1,400.343400
2015-07-29 22:42:13,265,364.170804024,1,400.138600
2015-07-29 22:42:14,097,365.002887011,0,333.562200
2015-07-29 22:42:15,537,366.442976952,0,333.797800
2015-07-29 22:42:16,081,366.986622095,0,333.566600
2015-07-29 22:42:18,225,369.130604029,1,400.371400
2015-07-29 22:42:24,305,375.210371017,1,400.641200
2015-07-29 22:42:28,145,379.050518036,1,400.416000
2015-07-29 22:42:28,593,379.498318911,1,400.620200
2015-07-29 22:42:29,297,380.202352047,0,333.324200
2015-07-29 22:42:29,457,380.362486124,0,333.539200
2015-07-29 22:42:33,745,384.650406122,0,333.324200
2015-07-29 22:42:36,272,387.178231955,1,400.885400
2015-07-29 22:42:39,120,390.026026011,0,333.543800
2015-07-29 22:42:39,568,390.474049091,1,400.653200
2015-07-29 22:42:39,696,390.601961136,0,333.296800
2015-07-29 22:42:40,752,391.658049107,1,400.444200
2015-07-29 22:42:41,008,391.914021015,1,400.702400
2015-07-29 22:42:42,800,393.705951929,1,400.498200
2015-07-29 22:42:48,784,399.689754963,1,400.294000
