2016-07-19 21:08:18,435,coffee,datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2016-07-19 21:08:20,516,2,89,457,421,779,781
2016-07-19 21:08:21,520,3,89,452,416,780,781
2016-07-19 21:08:22,525,4,89,444,411,780,781
2016-07-19 21:08:23,530,5,89,435,406,779,781
2016-07-19 21:08:24,533,6,89,424,401,780,781
2016-07-19 21:08:25,538,7,89,414,397,779,781
2016-07-19 21:08:26,539,8,89,405,394,779,781
2016-07-19 21:08:27,542,9,89,396,392,779,781
2016-07-19 21:08:28,546,10,89,387,391,780,781
2016-07-19 21:08:29,549,11,89,379,389,779,781
2016-07-19 21:08:30,552,12,89,371,387,780,781
2016-07-19 21:08:31,555,13,89,364,386,779,781
2016-07-19 21:08:32,556,14,89,356,384,779,781
2016-07-19 21:08:33,561,15,89,350,383,780,781
2016-07-19 21:08:34,564,16,89,343,382,780,781
2016-07-19 21:08:35,567,17,89,337,380,779,781
2016-07-19 21:08:36,570,18,89,331,379,779,781
2016-07-19 21:08:37,573,19,89,326,378,779,781
2016-07-19 21:08:38,579,20,89,320,378,779,781
2016-07-19 21:08:39,585,21,89,315,376,779,781
2016-07-19 21:08:40,588,22,89,310,376,780,781
2016-07-19 21:08:41,594,23,89,305,375,779,781
2016-07-19 21:08:42,600,24,89,301,374,780,781
2016-07-19 21:08:43,604,25,89,296,373,780,781
2016-07-19 21:08:44,610,26,89,293,372,780,781
2016-07-19 21:08:45,612,27,89,288,371,780,781
2016-07-19 21:08:46,617,28,89,285,371,779,781
2016-07-19 21:08:47,620,29,89,281,370,780,781
2016-07-19 21:08:48,623,30,89,278,369,779,781
2016-07-19 21:08:49,627,31,89,274,369,780,781
2016-07-19 21:08:50,629,32,89,271,368,780,781
2016-07-19 21:08:51,633,33,89,268,367,779,781
2016-07-19 21:08:52,636,34,89,265,367,780,781
2016-07-19 21:08:53,637,35,89,262,366,780,781
2016-07-19 21:08:54,639,36,89,260,366,780,781
2016-07-19 21:08:55,644,37,89,257,366,780,781
2016-07-19 21:08:56,648,38,89,255,366,780,781
2016-07-19 21:08:57,651,39,89,253,366,779,781
2016-07-19 21:08:58,654,40,89,250,366,780,781
2016-07-19 21:08:59,655,41,89,249,366,780,781
2016-07-19 21:09:00,658,42,89,247,366,780,781
2016-07-19 21:09:01,663,43,89,245,366,780,781
2016-07-19 21:09:02,666,44,89,243,367,779,781
2016-07-19 21:09:03,669,45,89,242,367,779,781
2016-07-19 21:09:04,670,46,89,240,367,779,781
2016-07-19 21:09:05,671,47,89,239,367,780,781
2016-07-19 21:09:06,677,48,89,237,367,779,781
2016-07-19 21:09:07,678,49,89,236,367,780,781
2016-07-19 21:09:08,683,50,89,235,367,779,781
2016-07-19 21:09:09,687,51,89,234,367,780,781
2016-07-19 21:09:10,690,52,89,233,367,780,781
2016-07-19 21:09:11,693,53,89,232,367,780,781
2016-07-19 21:09:12,696,54,89,231,367,780,781
2016-07-19 21:09:13,702,55,89,230,367,780,781
2016-07-19 21:09:14,703,56,89,229,368,779,781
2016-07-19 21:09:15,705,57,89,229,368,779,781
2016-07-19 21:09:16,709,58,89,228,368,780,781
2016-07-19 21:09:17,712,59,89,228,368,780,781
2016-07-19 21:09:18,714,60,89,227,368,780,781
2016-07-19 21:09:19,717,61,89,227,368,780,781
2016-07-19 21:09:20,722,62,89,226,368,780,781
2016-07-19 21:09:21,724,63,89,226,368,779,781
2016-07-19 21:09:22,727,64,89,226,368,780,781
2016-07-19 21:09:23,730,65,89,225,368,779,781
2016-07-19 21:09:24,735,66,89,225,369,780,781
2016-07-19 21:09:25,736,67,89,225,369,780,781
2016-07-19 21:09:26,739,68,89,225,369,780,781
2016-07-19 21:09:27,742,69,89,225,369,780,781
2016-07-19 21:09:28,744,70,89,225,369,780,781
2016-07-19 21:09:29,748,71,89,224,369,780,781
2016-07-19 21:09:30,751,72,89,225,370,779,781
2016-07-19 21:09:31,754,73,89,225,370,780,781
2016-07-19 21:09:32,758,74,89,225,370,779,781
2016-07-19 21:09:33,760,75,89,225,370,780,781
2016-07-19 21:09:34,761,76,89,225,370,779,781
2016-07-19 21:09:35,767,77,89,225,370,780,781
2016-07-19 21:09:36,770,78,89,225,370,779,781
2016-07-19 21:09:37,772,79,89,225,370,780,781
2016-07-19 21:09:38,776,80,89,226,370,780,781
2016-07-19 21:09:39,779,81,89,226,370,779,781
2016-07-19 21:09:40,782,82,89,226,371,780,781
2016-07-19 21:09:41,788,83,89,226,371,779,781
2016-07-19 21:09:42,790,84,89,226,372,779,781
2016-07-19 21:09:43,790,85,89,227,372,779,781
2016-07-19 21:09:44,791,86,89,227,373,779,781
2016-07-19 21:09:45,792,87,89,228,373,780,781
2016-07-19 21:09:46,793,88,89,228,374,780,781
2016-07-19 21:09:47,793,89,89,228,374,779,781
2016-07-19 21:09:48,794,90,89,229,375,780,781
2016-07-19 21:09:49,794,91,89,229,375,779,781
2016-07-19 21:09:50,795,92,89,230,376,780,781
2016-07-19 21:09:51,799,93,89,230,377,779,781
2016-07-19 21:09:52,800,94,89,231,377,779,781
2016-07-19 21:09:53,800,95,89,231,377,779,781
2016-07-19 21:09:54,801,96,89,232,378,780,781
2016-07-19 21:09:55,801,97,89,232,378,780,781
2016-07-19 21:09:56,804,98,89,233,379,780,781
2016-07-19 21:09:57,810,99,89,233,379,779,781
2016-07-19 21:09:58,816,100,89,234,379,779,781
2016-07-19 21:09:59,817,101,89,234,380,779,781
2016-07-19 21:10:00,823,102,89,235,380,780,781
2016-07-19 21:10:01,829,103,89,236,381,779,781
2016-07-19 21:10:02,833,104,89,236,381,780,781
2016-07-19 21:10:03,834,105,89,237,381,780,781
2016-07-19 21:10:04,835,106,89,237,382,780,781
2016-07-19 21:10:05,837,107,89,238,382,780,781
2016-07-19 21:10:06,843,108,89,238,382,780,781
2016-07-19 21:10:07,848,109,89,239,383,780,781
2016-07-19 21:10:08,851,110,89,240,383,780,781
2016-07-19 21:10:09,854,111,89,241,383,780,781
2016-07-19 21:10:10,856,112,89,241,383,779,781
2016-07-19 21:10:11,860,113,89,242,384,780,781
2016-07-19 21:10:12,862,114,89,242,384,779,781
2016-07-19 21:10:13,866,115,89,243,384,780,781
2016-07-19 21:10:14,866,116,89,244,385,780,781
2016-07-19 21:10:15,867,117,89,244,385,780,781
2016-07-19 21:10:16,869,118,89,245,385,780,781
2016-07-19 21:10:17,875,119,89,245,385,779,781
2016-07-19 21:10:18,881,120,89,246,385,779,781
2016-07-19 21:10:19,884,121,89,247,386,780,781
2016-07-19 21:10:20,887,122,89,248,386,779,781
2016-07-19 21:10:21,890,123,89,248,386,779,781
2016-07-19 21:10:22,893,124,89,249,387,780,781
2016-07-19 21:10:23,896,125,89,250,388,779,781
2016-07-19 21:10:24,899,126,89,250,388,779,781
2016-07-19 21:10:25,901,127,89,251,389,780,781
2016-07-19 21:10:26,905,128,89,252,390,780,781
2016-07-19 21:10:27,908,129,89,252,390,780,781
2016-07-19 21:10:28,911,130,89,253,390,779,781
2016-07-19 21:10:29,914,131,89,254,391,780,781
2016-07-19 21:10:30,917,132,89,254,391,780,781
2016-07-19 21:10:31,921,133,89,255,392,779,781
2016-07-19 21:10:32,924,134,89,256,392,780,781
