time,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
5,90,315,415,864,865
6,90,315,408,864,865
7,90,315,402,864,865
8,90,315,397,864,865
9,90,315,397,864,865
10,90,315,397,864,865
11,90,315,397,864,865
12,90,315,396,864,865
13,90,315,397,864,865
14,90,315,396,864,865
15,90,315,396,864,865
16,90,315,396,864,865
17,90,315,396,864,865
18,90,315,397,864,865
19,90,315,397,864,865
20,90,315,396,864,865
21,90,315,396,864,865
22,90,315,396,864,865
23,90,315,396,864,865
24,90,315,396,864,865
25,90,315,396,864,865
26,90,315,396,864,865
27,90,315,396,864,865
28,90,315,396,864,865
29,90,315,397,864,865
30,90,315,397,864,865
31,90,314,397,864,865
32,90,314,397,864,865
33,90,314,397,864,865
34,90,314,397,864,865
35,90,314,398,864,865
36,90,314,398,864,865
37,90,314,397,864,865
38,90,314,398,864,865
39,90,314,397,864,865
40,90,314,398,864,865
41,90,314,398,864,865
42,90,314,398,864,865
43,90,314,398,864,865
44,90,314,398,864,865
45,90,314,398,864,865
46,90,313,398,864,865
47,90,313,398,864,865
48,90,313,399,864,865
49,90,313,399,864,865
50,90,313,399,864,865
51,90,313,399,864,865
52,90,313,399,864,865
53,90,313,399,864,865
54,90,313,399,864,865
55,90,313,399,864,865
56,90,313,399,864,865
57,90,312,399,864,865
58,90,312,399,864,865
59,90,312,399,864,865
60,90,312,400,864,865
61,90,312,400,864,865
62,90,312,400,864,865
63,90,312,400,864,865
64,90,312,400,864,865
65,90,312,400,864,865
66,90,312,400,864,865
67,90,312,400,864,865
68,90,311,400,864,865
69,90,311,400,864,865
70,90,311,400,864,865
71,90,311,400,864,865
72,90,311,400,864,865
73,90,311,400,864,865
74,90,311,400,864,865
75,90,311,400,864,865
76,90,311,400,864,865
77,90,310,400,864,865
78,90,310,401,864,865
79,90,310,401,864,865
80,90,310,401,864,865
81,90,310,401,864,865
82,90,310,401,864,865
83,90,310,401,864,865
84,90,310,401,864,865
85,90,310,401,864,865
86,90,309,401,864,865
87,90,309,402,864,865
88,90,309,402,864,865
89,90,309,401,864,865
90,90,309,401,864,865
91,90,309,401,864,865
92,90,309,401,864,865
93,90,309,401,864,865
94,90,308,402,864,865
95,90,308,402,864,865
96,90,308,402,864,865
97,90,308,402,864,865
98,90,308,402,864,865
99,90,308,402,864,865
100,90,308,402,864,865
101,90,308,402,864,865
102,90,308,402,864,865
103,90,308,402,864,865
104,90,308,402,864,865
105,90,307,402,864,865
106,90,307,402,864,865
107,90,307,402,864,865
108,90,307,402,864,865
109,90,307,402,864,865
110,90,307,402,864,865
111,90,307,403,864,865
112,90,307,403,864,865
113,90,307,403,864,865
114,90,307,403,864,865
115,90,307,403,864,865
116,90,306,403,864,865
117,90,306,403,864,865
118,90,306,404,864,865
119,90,306,404,864,865
120,90,306,403,864,865
121,90,306,404,864,865
122,90,306,403,864,865
123,90,306,404,864,865
124,90,306,404,864,865
125,90,306,404,864,865
126,90,306,404,864,865
127,90,306,404,864,865
128,90,306,404,864,865
129,90,305,404,864,865
130,90,305,404,864,865
131,90,305,404,864,865
132,90,305,404,864,865
133,90,305,404,864,865
134,90,305,404,864,865
135,90,305,404,864,865
136,90,305,404,864,865
137,90,305,404,864,865
138,90,305,404,864,865
139,90,305,404,864,865
140,90,305,405,864,865
141,90,305,405,864,865
142,90,305,405,864,865
143,90,304,405,864,865
144,90,304,405,864,865
145,90,304,405,864,865
146,90,304,405,864,865
147,90,304,405,864,865
148,90,304,405,864,865
149,90,304,406,864,865
150,90,304,406,864,865
151,90,304,406,864,865
152,90,304,406,864,865
153,90,304,406,864,865
154,90,304,406,864,865
155,90,304,406,864,865
156,90,304,406,864,865
157,90,304,406,864,865
158,90,304,406,864,865
159,90,304,406,864,865
160,90,304,406,864,865
161,90,304,406,864,865
162,90,303,406,864,865
163,90,304,406,864,865
164,90,303,406,864,865
165,90,303,406,864,865
166,90,303,406,864,865
167,90,303,406,864,865
168,90,303,406,864,865
169,90,303,406,864,865
170,90,303,406,864,865
171,90,303,406,864,865
172,90,303,406,864,865
173,90,303,407,864,865
174,90,303,407,864,865
175,90,303,407,864,865
176,90,303,407,864,865
177,90,303,407,864,865
178,90,303,407,864,865
179,90,303,407,864,865
180,90,303,407,864,865
181,90,303,407,864,865
182,90,303,407,864,865
183,90,303,408,864,865
184,90,303,408,864,865
185,90,302,408,864,865
186,90,303,408,864,865
187,90,302,408,864,865
188,90,303,408,864,865
189,90,302,408,864,865
190,90,302,408,864,865
191,90,302,408,864,865
192,90,302,408,864,865
193,90,302,408,864,865
194,90,302,408,864,865
195,90,302,408,864,865
196,90,302,409,864,865
197,90,302,409,864,865
198,90,302,408,864,865
199,90,302,409,864,865
200,90,302,409,864,865
201,90,302,409,864,865
202,90,302,408,864,865
203,90,302,409,864,865
204,90,302,408,864,865
205,90,302,409,864,865
206,90,302,409,864,865
207,90,302,409,864,865
208,90,302,409,864,865
209,90,302,409,864,865
210,90,302,409,864,865
211,90,302,409,864,865
212,90,302,409,864,865
213,90,302,409,864,865
214,90,302,409,864,865
215,90,302,410,864,865
216,90,302,410,864,865
217,90,302,410,864,865
218,90,302,410,864,865
219,90,302,410,864,865
220,90,302,410,864,865
221,90,302,410,864,865
222,90,302,410,864,865
223,90,302,410,864,865
224,90,302,410,864,865
225,90,302,410,864,865
226,90,302,410,864,865
227,90,302,410,864,865
228,90,302,410,864,865
229,90,302,411,864,865
230,90,302,411,864,865
231,90,302,411,864,865
232,90,302,411,864,865
233,90,302,411,864,865
234,90,302,411,864,865
235,90,302,412,864,865
236,90,302,412,864,865
237,90,302,412,864,865
238,90,302,412,864,865
239,90,302,412,864,865
240,90,302,412,864,865
241,90,302,413,864,865
242,90,302,412,864,865
243,90,302,413,864,865
244,90,302,413,864,865
245,90,302,413,864,865
246,90,302,412,864,865
247,90,302,413,864,865
248,90,302,413,864,865
249,90,302,413,864,865
250,90,302,413,864,865
251,90,302,413,864,865
252,90,302,413,864,865
253,90,302,413,864,865
254,90,302,413,864,865
255,90,302,413,864,865
256,90,302,413,864,865
257,90,302,414,864,865
258,90,302,414,864,865
259,90,302,414,864,865
260,90,302,414,864,865
261,90,302,414,864,865
262,90,302,414,864,865
263,90,302,414,864,865
264,90,302,414,864,865
265,90,302,414,864,865
266,90,302,414,864,865
267,90,302,414,864,865
268,90,302,414,864,865
269,90,302,414,864,865
270,90,302,414,864,865
271,90,302,414,864,865
272,90,302,414,864,865
273,90,302,414,864,865
274,90,302,414,864,865
276,90,302,414,864,865
277,90,302,414,864,865
278,90,302,414,864,865
279,90,302,414,864,865
280,90,302,415,864,865
281,90,302,414,864,865
282,90,302,415,864,865
283,90,302,415,864,865
284,90,302,415,864,865
285,90,302,415,864,865
286,90,302,415,864,865
287,90,302,415,864,865
288,90,302,415,864,865
289,90,302,415,864,865
290,90,303,415,864,865
291,90,302,415,864,865
292,90,303,416,864,865
293,90,303,416,864,865
294,90,303,416,864,865
295,90,303,416,864,865
296,90,303,416,864,865
297,90,303,416,864,865
298,90,303,416,864,865
299,90,303,417,864,865
300,90,303,417,864,865
301,90,303,417,864,865
302,90,303,417,864,865
303,90,303,417,864,865
304,90,303,417,864,865
305,90,303,417,864,865
306,90,303,417,864,865
307,90,303,417,864,865
308,90,303,417,864,865
309,90,303,417,864,865
310,90,303,418,864,865
