2018-09-09 20:07:43,366,coffee,datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2018-09-09 20:07:45,422,2,79,496,414,780,782
2018-09-09 20:07:46,423,3,79,490,410,780,782
2018-09-09 20:07:47,425,4,79,481,406,780,782
2018-09-09 20:07:48,426,5,79,470,401,780,782
2018-09-09 20:07:49,427,6,79,459,396,780,782
2018-09-09 20:07:50,429,7,79,449,392,780,782
2018-09-09 20:07:51,430,8,79,438,389,780,782
2018-09-09 20:07:52,431,9,79,427,387,780,782
2018-09-09 20:07:53,432,10,79,418,386,780,782
2018-09-09 20:07:54,434,11,79,409,384,780,782
2018-09-09 20:07:55,435,12,79,400,383,780,782
2018-09-09 20:07:56,436,13,79,391,382,780,782
2018-09-09 20:07:57,436,14,79,383,380,780,782
2018-09-09 20:07:58,439,15,79,375,379,780,782
2018-09-09 20:07:59,440,16,79,368,378,780,782
2018-09-09 20:08:00,443,17,79,361,377,780,782
2018-09-09 20:08:01,445,18,79,354,376,780,782
2018-09-09 20:08:02,446,19,79,347,375,780,782
2018-09-09 20:08:03,447,20,79,342,375,780,782
2018-09-09 20:08:04,450,21,79,336,374,780,782
2018-09-09 20:08:05,451,22,79,330,373,780,782
2018-09-09 20:08:06,452,23,79,325,372,780,782
2018-09-09 20:08:07,453,24,79,320,371,780,782
2018-09-09 20:08:08,454,25,79,314,370,780,782
2018-09-09 20:08:09,454,26,79,309,370,780,782
2018-09-09 20:08:10,455,27,79,305,369,780,782
2018-09-09 20:08:11,457,28,79,301,368,780,782
2018-09-09 20:08:12,458,29,79,296,367,780,782
2018-09-09 20:08:13,460,30,79,292,367,780,782
2018-09-09 20:08:14,461,31,79,288,366,780,782
2018-09-09 20:08:15,462,32,79,285,366,780,782
2018-09-09 20:08:16,462,33,79,281,365,780,782
2018-09-09 20:08:17,463,34,79,278,365,780,782
2018-09-09 20:08:18,466,35,79,275,364,780,782
2018-09-09 20:08:19,466,36,79,272,364,780,782
2018-09-09 20:08:20,467,37,79,269,363,780,782
2018-09-09 20:08:21,467,38,79,266,363,780,782
2018-09-09 20:08:22,468,39,79,263,362,780,782
2018-09-09 20:08:23,469,40,79,261,362,780,782
2018-09-09 20:08:24,471,41,79,259,362,780,782
2018-09-09 20:08:25,472,42,79,256,362,780,782
2018-09-09 20:08:26,472,43,79,254,362,780,782
2018-09-09 20:08:27,474,44,79,252,362,780,782
2018-09-09 20:08:28,476,45,79,250,362,780,782
2018-09-09 20:08:29,478,46,79,248,362,780,782
2018-09-09 20:08:30,480,47,79,246,362,780,782
2018-09-09 20:08:31,481,48,79,245,362,780,782
2018-09-09 20:08:32,482,49,79,243,362,780,782
2018-09-09 20:08:33,483,50,79,242,362,780,782
2018-09-09 20:08:34,483,51,79,240,363,780,782
2018-09-09 20:08:35,486,52,79,239,363,780,782
2018-09-09 20:08:36,487,53,79,238,363,780,782
2018-09-09 20:08:37,489,54,79,237,363,780,782
2018-09-09 20:08:38,489,55,79,236,363,780,782
2018-09-09 20:08:39,490,56,79,235,364,780,782
2018-09-09 20:08:40,491,57,79,234,364,780,782
2018-09-09 20:08:41,492,58,79,233,365,780,782
2018-09-09 20:08:42,493,59,79,232,366,780,782
2018-09-09 20:08:43,495,60,79,231,367,780,782
2018-09-09 20:08:44,498,61,79,231,368,780,782
2018-09-09 20:08:45,499,62,79,230,369,780,782
2018-09-09 20:08:46,500,63,79,229,369,780,782
2018-09-09 20:08:47,502,64,79,229,370,780,782
2018-09-09 20:08:48,503,65,79,229,371,780,782
2018-09-09 20:08:49,506,66,79,228,372,780,782
2018-09-09 20:08:50,506,67,79,228,372,780,782
2018-09-09 20:08:51,507,68,79,228,373,780,782
2018-09-09 20:08:52,508,69,79,227,374,780,782
2018-09-09 20:08:53,508,70,79,227,375,780,782
2018-09-09 20:08:54,509,71,79,227,375,780,782
2018-09-09 20:08:55,509,72,79,227,376,780,782
2018-09-09 20:08:56,511,73,79,226,376,780,782
2018-09-09 20:08:57,513,74,79,226,377,780,782
2018-09-09 20:08:58,514,75,79,226,378,780,782
2018-09-09 20:08:59,515,76,79,226,378,780,782
2018-09-09 20:09:00,516,77,79,226,379,780,782
2018-09-09 20:09:01,517,78,79,226,380,780,782
2018-09-09 20:09:02,520,79,79,226,380,780,782
2018-09-09 20:09:03,520,80,79,226,381,780,782
2018-09-09 20:09:04,521,81,79,227,382,780,782
2018-09-09 20:09:05,522,82,79,227,382,780,782
2018-09-09 20:09:06,523,83,79,227,383,780,782
2018-09-09 20:09:07,525,84,79,227,383,780,782
2018-09-09 20:09:08,526,85,79,228,384,780,782
2018-09-09 20:09:09,529,86,79,228,384,780,782
2018-09-09 20:09:10,529,87,79,228,385,780,782
2018-09-09 20:09:11,532,88,79,228,385,780,782
2018-09-09 20:09:12,532,89,79,229,386,780,782
2018-09-09 20:09:13,533,90,79,229,386,780,782
2018-09-09 20:09:14,534,91,79,230,387,780,782
2018-09-09 20:09:15,535,92,79,230,387,780,782
2018-09-09 20:09:16,535,93,79,231,388,780,782
2018-09-09 20:09:17,536,94,79,231,388,780,782
2018-09-09 20:09:18,537,95,79,232,389,780,782
2018-09-09 20:09:19,539,96,79,232,389,780,782
2018-09-09 20:09:20,540,97,79,232,390,780,782
2018-09-09 20:09:21,541,98,79,233,390,780,782
2018-09-09 20:09:22,542,99,79,234,390,780,782
2018-09-09 20:09:23,543,100,79,234,391,780,782
2018-09-09 20:09:24,543,101,79,235,391,779,782
2018-09-09 20:09:25,548,102,79,235,391,780,782
2018-09-09 20:09:26,549,103,79,236,392,780,782
2018-09-09 20:09:27,550,104,79,236,392,780,782
2018-09-09 20:09:28,551,105,79,237,393,780,782
2018-09-09 20:09:29,552,106,79,238,393,780,782
2018-09-09 20:09:30,554,107,79,238,394,780,782
2018-09-09 20:09:31,555,108,79,239,394,780,782
2018-09-09 20:09:32,556,109,79,239,395,780,782
2018-09-09 20:09:33,556,110,79,240,395,780,782
2018-09-09 20:09:34,558,111,79,241,396,780,782
2018-09-09 20:09:35,559,112,79,242,396,780,782
2018-09-09 20:09:36,561,113,79,242,397,780,782
2018-09-09 20:09:37,561,114,79,243,397,780,782
2018-09-09 20:09:38,563,115,79,244,398,780,782
2018-09-09 20:09:39,564,116,79,245,398,780,782
2018-09-09 20:09:40,566,117,79,245,399,780,782
2018-09-09 20:09:41,568,118,79,246,399,780,782
2018-09-09 20:09:42,570,119,79,247,400,780,782
2018-09-09 20:09:43,572,120,79,248,400,780,782
2018-09-09 20:09:44,573,121,79,248,400,780,782
2018-09-09 20:09:45,574,122,79,249,401,780,782
2018-09-09 20:09:46,577,123,79,250,401,780,782
2018-09-09 20:09:47,578,124,79,250,401,780,782
2018-09-09 20:09:48,579,125,79,251,402,780,782
2018-09-09 20:09:49,582,126,79,252,402,780,782
2018-09-09 20:09:50,582,127,79,253,402,780,782
2018-09-09 20:09:51,583,128,79,254,403,780,782
2018-09-09 20:09:52,584,129,79,254,403,780,782
2018-09-09 20:09:53,585,130,79,255,403,780,782
2018-09-09 20:09:54,587,131,79,256,403,780,782
2018-09-09 20:09:55,589,132,79,257,404,780,782
2018-09-09 20:09:56,589,133,79,257,404,780,782
2018-09-09 20:09:57,590,134,79,258,404,780,782
2018-09-09 20:09:58,591,135,79,259,404,780,782
2018-09-09 20:09:59,592,136,79,260,405,780,782
2018-09-09 20:10:00,593,137,79,261,405,780,782
2018-09-09 20:10:01,593,138,79,262,405,779,782
2018-09-09 20:10:02,594,139,79,262,405,780,782
2018-09-09 20:10:03,596,140,79,263,406,780,782
2018-09-09 20:10:04,598,141,79,264,406,780,782
2018-09-09 20:10:05,599,142,79,265,406,780,782
2018-09-09 20:10:06,600,143,79,266,406,780,782
2018-09-09 20:10:07,602,144,79,267,407,780,782
2018-09-09 20:10:08,603,145,79,268,407,780,782
2018-09-09 20:10:09,604,146,79,268,407,780,782
2018-09-09 20:10:10,606,147,79,269,407,780,782
2018-09-09 20:10:11,607,148,79,270,408,780,782
2018-09-09 20:10:12,608,149,79,271,408,780,782
2018-09-09 20:10:13,609,150,79,272,408,780,782
2018-09-09 20:10:14,609,151,79,273,409,780,782
2018-09-09 20:10:15,611,152,79,273,409,780,782
2018-09-09 20:10:16,612,153,79,274,409,780,782
2018-09-09 20:10:17,613,154,79,275,409,780,782
2018-09-09 20:10:18,613,155,79,276,410,780,782
2018-09-09 20:10:19,614,156,79,277,410,780,782
2018-09-09 20:10:20,615,157,79,278,410,780,782
2018-09-09 20:10:21,616,158,79,279,410,780,782
2018-09-09 20:10:22,617,159,79,279,411,780,782
2018-09-09 20:10:23,619,160,79,280,411,780,782
2018-09-09 20:10:24,620,161,79,281,411,780,782
2018-09-09 20:10:25,621,162,79,282,412,780,782
2018-09-09 20:10:26,621,163,79,283,412,779,782
2018-09-09 20:10:27,622,164,79,284,412,779,782
2018-09-09 20:10:28,623,165,79,284,412,780,782
2018-09-09 20:10:29,624,166,79,285,413,780,782
2018-09-09 20:10:30,625,167,79,286,413,780,782
2018-09-09 20:10:31,625,168,79,287,413,779,782
2018-09-09 20:10:32,629,169,79,288,413,780,782
2018-09-09 20:10:33,629,170,79,289,414,780,782
2018-09-09 20:10:34,629,171,79,290,414,780,782
2018-09-09 20:10:35,631,172,79,291,415,780,782
2018-09-09 20:10:36,631,173,79,291,415,780,782
2018-09-09 20:10:37,632,174,79,292,415,780,782
2018-09-09 20:10:38,633,175,80,293,415,780,782
2018-09-09 20:10:39,635,176,79,294,416,779,782
2018-09-09 20:10:40,635,177,79,295,416,780,782
2018-09-09 20:10:41,637,178,79,296,416,780,782
2018-09-09 20:10:42,639,179,79,296,416,779,782
2018-09-09 20:10:43,640,180,79,297,417,780,782
2018-09-09 20:10:44,641,181,79,298,417,779,782
2018-09-09 20:10:45,643,182,79,299,417,779,782
2018-09-09 20:10:46,644,183,79,300,418,779,782
2018-09-09 20:10:47,644,184,79,301,418,779,782
2018-09-09 20:10:48,645,185,79,301,418,779,782
2018-09-09 20:10:49,647,186,79,302,419,779,782
2018-09-09 20:10:50,648,187,79,303,419,779,782
2018-09-09 20:10:51,649,188,79,304,419,779,782
2018-09-09 20:10:52,650,189,80,305,420,780,782
2018-09-09 20:10:53,650,190,80,306,420,780,782
2018-09-09 20:10:54,651,191,80,306,420,780,782
2018-09-09 20:10:55,653,192,80,307,421,780,782
2018-09-09 20:10:56,654,193,80,308,421,780,782
2018-09-09 20:10:57,656,194,80,309,421,779,782
2018-09-09 20:10:58,656,195,80,310,422,779,782
2018-09-09 20:10:59,658,196,79,311,422,779,782
2018-09-09 20:11:00,661,197,80,311,422,780,782
2018-09-09 20:11:01,661,198,80,313,423,780,782
2018-09-09 20:11:02,663,199,80,313,423,779,782
2018-09-09 20:11:03,663,200,80,314,423,779,782
2018-09-09 20:11:04,664,201,79,315,423,779,782
2018-09-09 20:11:05,667,202,80,316,424,779,782
2018-09-09 20:11:06,669,203,80,316,424,780,782
2018-09-09 20:11:07,670,204,79,317,424,779,782
2018-09-09 20:11:08,672,205,80,318,424,779,782
2018-09-09 20:11:09,674,206,80,319,425,779,782
2018-09-09 20:11:10,675,207,79,320,425,779,782
2018-09-09 20:11:11,676,208,80,321,425,779,782
2018-09-09 20:11:12,679,209,80,321,426,779,782
2018-09-09 20:11:13,681,210,80,322,426,779,782
2018-09-09 20:11:14,683,211,80,323,426,780,782
2018-09-09 20:11:15,684,212,80,324,427,779,782
2018-09-09 20:11:16,685,213,80,325,427,779,782
2018-09-09 20:11:17,687,214,80,326,427,780,782
2018-09-09 20:11:18,688,215,80,326,427,779,782
2018-09-09 20:11:19,689,216,80,327,428,779,782
2018-09-09 20:11:20,690,217,80,328,428,779,782
2018-09-09 20:11:21,691,218,80,329,429,780,782
2018-09-09 20:11:22,692,219,80,329,429,780,782
2018-09-09 20:11:23,692,220,80,330,429,779,782
2018-09-09 20:11:24,693,221,80,331,429,779,782
2018-09-09 20:11:25,694,222,80,332,430,779,782
2018-09-09 20:11:26,695,223,80,332,430,780,782
2018-09-09 20:11:27,696,224,80,333,430,779,782
2018-09-09 20:11:28,697,225,80,334,431,779,782
2018-09-09 20:11:29,698,226,80,335,431,779,782
2018-09-09 20:11:30,699,227,80,336,431,779,782
2018-09-09 20:11:31,700,228,80,336,431,779,782
2018-09-09 20:11:32,702,229,80,337,432,779,782
2018-09-09 20:11:33,705,230,80,338,432,779,782
2018-09-09 20:11:34,708,231,80,339,432,779,782
2018-09-09 20:11:35,708,232,80,339,433,779,782
2018-09-09 20:11:36,710,233,80,340,433,779,782
2018-09-09 20:11:37,711,234,80,341,433,779,782
2018-09-09 20:11:38,711,235,80,342,433,779,782
2018-09-09 20:11:39,712,236,80,342,433,779,782
2018-09-09 20:11:40,714,237,80,343,434,779,782
2018-09-09 20:11:41,714,238,80,344,434,779,782
2018-09-09 20:11:42,715,239,80,344,434,779,782
2018-09-09 20:11:43,716,240,80,345,435,779,782
2018-09-09 20:11:44,717,241,80,346,435,779,782
2018-09-09 20:11:45,719,242,80,347,435,779,782
2018-09-09 20:11:46,719,243,80,347,436,780,782
2018-09-09 20:11:47,721,244,80,348,436,779,782
2018-09-09 20:11:48,723,245,80,349,436,779,782
2018-09-09 20:11:49,724,246,80,350,436,779,782
2018-09-09 20:11:50,724,247,80,350,437,779,782
2018-09-09 20:11:51,726,248,80,351,437,779,782
2018-09-09 20:11:52,727,249,80,352,437,779,782
2018-09-09 20:11:53,728,250,80,353,438,779,782
2018-09-09 20:11:54,729,251,80,353,438,779,782
2018-09-09 20:11:55,730,252,80,354,439,779,782
2018-09-09 20:11:56,731,253,80,355,439,779,782
2018-09-09 20:11:57,731,254,80,356,440,779,782
2018-09-09 20:11:58,732,255,80,356,440,779,782
2018-09-09 20:11:59,733,256,80,357,441,779,782
2018-09-09 20:12:00,736,257,80,358,441,779,782
2018-09-09 20:12:01,738,258,80,358,442,779,782
2018-09-09 20:12:02,740,259,80,359,442,779,782
2018-09-09 20:12:03,742,260,80,360,443,779,782
2018-09-09 20:12:04,742,261,80,361,443,779,782
2018-09-09 20:12:05,744,262,80,361,444,779,782
2018-09-09 20:12:06,744,263,80,362,444,779,782
2018-09-09 20:12:07,745,264,80,363,444,779,782
2018-09-09 20:12:08,746,265,80,363,444,779,782
