datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2016-01-18 19:09:43,441,5,68,445,400,789,789
2016-01-18 19:09:44,442,6,68,433,394,789,789
2016-01-18 19:09:45,448,7,68,421,388,789,789
2016-01-18 19:09:46,448,8,68,410,382,789,789
2016-01-18 19:09:47,451,9,68,400,379,789,789
2016-01-18 19:09:48,456,10,68,390,376,789,789
2016-01-18 19:09:49,460,11,68,380,374,789,789
2016-01-18 19:09:50,464,12,68,371,372,789,789
2016-01-18 19:09:51,469,13,68,363,370,789,789
2016-01-18 19:09:52,473,14,68,355,368,789,789
2016-01-18 19:09:53,475,15,68,347,366,789,789
2016-01-18 19:09:54,480,16,68,341,364,789,789
2016-01-18 19:09:55,483,17,68,333,363,789,789
2016-01-18 19:09:56,487,18,68,327,361,789,789
2016-01-18 19:09:57,488,19,68,321,360,789,789
2016-01-18 19:09:58,491,20,68,314,359,789,789
2016-01-18 19:09:59,494,21,68,309,357,789,789
2016-01-18 19:10:00,495,22,68,303,356,789,789
2016-01-18 19:10:01,499,23,68,298,355,789,789
2016-01-18 19:10:02,503,24,68,293,354,789,789
2016-01-18 19:10:03,504,25,68,289,353,789,789
2016-01-18 19:10:04,507,26,68,285,352,789,789
2016-01-18 19:10:05,510,27,68,281,351,789,789
2016-01-18 19:10:06,514,28,68,277,350,789,789
2016-01-18 19:10:07,519,29,68,273,349,789,789
2016-01-18 19:10:08,524,30,68,270,348,789,789
2016-01-18 19:10:09,527,31,68,266,347,789,789
2016-01-18 19:10:10,532,32,68,263,347,789,789
2016-01-18 19:10:11,536,33,68,260,346,789,789
2016-01-18 19:10:12,538,34,68,257,345,789,789
2016-01-18 19:10:13,541,35,68,254,344,789,789
2016-01-18 19:10:14,543,36,68,252,344,789,789
2016-01-18 19:10:15,544,37,68,250,343,789,789
2016-01-18 19:10:16,545,38,68,247,343,789,789
2016-01-18 19:10:17,550,39,68,245,342,789,789
2016-01-18 19:10:18,550,40,68,243,342,789,789
2016-01-18 19:10:19,551,41,68,241,341,789,789
2016-01-18 19:10:20,551,42,68,240,341,789,789
2016-01-18 19:10:21,555,43,68,238,340,789,789
2016-01-18 19:10:22,555,44,68,236,340,789,789
2016-01-18 19:10:23,561,45,68,235,339,789,789
2016-01-18 19:10:24,563,46,68,234,339,789,789
2016-01-18 19:10:25,563,47,68,232,339,789,789
2016-01-18 19:10:26,564,48,68,231,339,789,789
2016-01-18 19:10:27,569,49,68,230,338,789,789
2016-01-18 19:10:28,571,50,68,229,338,789,789
2016-01-18 19:10:29,573,51,68,228,338,789,789
2016-01-18 19:10:30,576,52,68,227,338,789,789
2016-01-18 19:10:31,580,53,68,226,337,789,789
2016-01-18 19:10:32,584,54,68,225,337,789,789
2016-01-18 19:10:33,585,55,68,225,337,789,789
2016-01-18 19:10:34,585,56,68,224,337,789,789
2016-01-18 19:10:35,587,57,68,223,337,789,789
2016-01-18 19:10:36,592,58,68,223,337,789,789
2016-01-18 19:10:37,596,59,68,222,336,789,789
2016-01-18 19:10:38,598,60,68,222,336,789,789
2016-01-18 19:10:39,600,61,68,221,337,789,789
2016-01-18 19:10:40,601,62,68,221,337,789,789
2016-01-18 19:10:41,605,63,68,221,338,789,789
2016-01-18 19:10:42,607,64,68,221,339,789,789
2016-01-18 19:10:43,608,65,68,220,340,789,789
2016-01-18 19:10:44,612,66,68,220,341,789,789
2016-01-18 19:10:45,614,67,68,220,342,789,789
2016-01-18 19:10:46,614,68,68,220,343,789,789
2016-01-18 19:10:47,619,69,68,219,343,789,789
2016-01-18 19:10:48,620,70,68,220,344,789,789
2016-01-18 19:10:49,622,71,68,219,345,789,789
2016-01-18 19:10:50,626,72,68,220,345,789,789
2016-01-18 19:10:51,626,73,68,220,346,789,789
2016-01-18 19:10:52,630,74,68,220,347,789,789
2016-01-18 19:10:53,633,75,68,220,347,789,789
2016-01-18 19:10:54,637,76,68,220,348,789,789
2016-01-18 19:10:55,641,77,68,220,349,789,789
2016-01-18 19:10:56,645,78,68,221,350,789,789
2016-01-18 19:10:57,649,79,68,221,350,789,789
2016-01-18 19:10:58,650,80,68,221,351,789,789
2016-01-18 19:10:59,650,81,68,221,351,789,789
2016-01-18 19:11:00,655,82,68,222,352,789,789
2016-01-18 19:11:01,658,83,68,222,353,789,789
2016-01-18 19:11:02,658,84,68,222,353,789,789
2016-01-18 19:11:03,663,85,68,223,354,789,789
2016-01-18 19:11:04,664,86,68,223,355,789,789
2016-01-18 19:11:05,666,87,68,223,355,789,789
2016-01-18 19:11:06,671,88,68,224,356,789,789
2016-01-18 19:11:07,673,89,68,224,356,789,789
2016-01-18 19:11:08,679,90,68,225,357,789,789
2016-01-18 19:11:09,684,91,68,225,357,789,789
2016-01-18 19:11:10,689,92,68,226,358,789,789
2016-01-18 19:11:11,690,93,68,226,358,789,789
2016-01-18 19:11:12,694,94,68,227,359,789,789
2016-01-18 19:11:13,695,95,68,227,359,789,789
2016-01-18 19:11:14,695,96,68,228,360,789,789
2016-01-18 19:11:15,695,97,68,228,360,789,789
2016-01-18 19:11:16,698,98,68,229,361,789,789
2016-01-18 19:11:17,702,99,68,230,361,789,789
2016-01-18 19:11:18,707,100,68,230,362,789,789
2016-01-18 19:11:19,711,101,68,231,363,789,789
2016-01-18 19:11:20,712,102,68,231,363,789,789
2016-01-18 19:11:21,716,103,68,232,363,789,789
2016-01-18 19:11:22,719,104,68,232,364,789,789
2016-01-18 19:11:23,722,105,68,233,365,789,789
2016-01-18 19:11:24,723,106,68,234,365,789,789
2016-01-18 19:11:25,724,107,68,234,365,789,789
2016-01-18 19:11:26,727,108,68,235,366,789,789
2016-01-18 19:11:27,730,109,68,235,366,789,789
2016-01-18 19:11:28,731,110,68,236,367,789,789
2016-01-18 19:11:29,731,111,68,237,367,789,789
2016-01-18 19:11:30,733,112,68,237,367,789,789
2016-01-18 19:11:31,738,113,68,238,368,789,789
2016-01-18 19:11:32,741,114,68,239,368,789,789
2016-01-18 19:11:33,744,115,68,239,369,789,789
2016-01-18 19:11:34,748,116,68,240,369,789,789
2016-01-18 19:11:35,753,117,68,241,370,789,789
2016-01-18 19:11:36,755,118,68,241,370,789,789
2016-01-18 19:11:37,758,119,69,242,371,789,789
2016-01-18 19:11:38,759,120,68,243,371,789,789
2016-01-18 19:11:39,760,121,68,243,371,789,789
2016-01-18 19:11:40,761,122,69,244,372,789,789
2016-01-18 19:11:41,763,123,69,245,372,789,789
2016-01-18 19:11:42,765,124,69,246,373,789,789
2016-01-18 19:11:43,767,125,68,246,373,789,789
2016-01-18 19:11:44,767,126,69,247,374,789,789
2016-01-18 19:11:45,772,127,69,248,374,789,789
2016-01-18 19:11:46,773,128,69,248,374,789,789
2016-01-18 19:11:47,778,129,69,249,375,789,789
2016-01-18 19:11:48,779,130,69,250,375,789,789
2016-01-18 19:11:49,780,131,68,250,376,789,789
2016-01-18 19:11:50,784,132,69,251,376,789,789
2016-01-18 19:11:51,785,133,69,252,376,789,789
2016-01-18 19:11:52,786,134,69,253,377,789,789
2016-01-18 19:11:53,787,135,69,254,377,789,789
2016-01-18 19:11:54,791,136,69,254,377,789,789
2016-01-18 19:11:55,794,137,69,255,378,789,789
2016-01-18 19:11:56,799,138,69,256,378,789,789
2016-01-18 19:11:57,800,139,69,257,378,789,789
2016-01-18 19:11:58,804,140,69,257,379,789,789
2016-01-18 19:11:59,808,141,69,258,379,788,789
2016-01-18 19:12:00,810,142,69,259,380,789,789
2016-01-18 19:12:01,811,143,69,260,380,789,789
2016-01-18 19:12:02,815,144,69,260,380,789,789
2016-01-18 19:12:03,818,145,69,261,381,788,789
2016-01-18 19:12:04,821,146,69,262,381,789,789
2016-01-18 19:12:05,823,147,69,262,381,789,789
2016-01-18 19:12:06,824,148,69,263,381,789,789
2016-01-18 19:12:07,824,149,69,264,382,789,789
2016-01-18 19:12:08,829,150,69,265,382,788,789
2016-01-18 19:12:09,830,151,69,266,383,789,789
2016-01-18 19:12:10,834,152,69,266,383,789,789
2016-01-18 19:12:11,838,153,69,267,383,789,789
2016-01-18 19:12:12,840,154,69,268,383,788,789
2016-01-18 19:12:13,844,155,69,268,384,789,789
2016-01-18 19:12:14,846,156,69,269,384,788,789
2016-01-18 19:12:15,846,157,69,270,384,788,789
2016-01-18 19:12:16,851,158,69,270,385,789,789
2016-01-18 19:12:17,851,159,69,271,385,788,789
2016-01-18 19:12:18,853,160,69,272,385,788,789
2016-01-18 19:12:19,858,161,69,273,386,788,789
2016-01-18 19:12:20,863,162,69,273,386,788,789
2016-01-18 19:12:21,866,163,69,274,386,788,789
2016-01-18 19:12:22,870,164,69,274,387,788,789
2016-01-18 19:12:23,875,165,69,275,387,788,789
2016-01-18 19:12:24,876,166,69,276,387,789,789
2016-01-18 19:12:25,881,167,69,277,388,788,789
2016-01-18 19:12:26,882,168,69,277,388,788,789
2016-01-18 19:12:27,885,169,69,278,388,788,789
2016-01-18 19:12:28,890,170,69,279,389,788,789
2016-01-18 19:12:29,891,171,69,280,389,789,789
2016-01-18 19:12:30,892,172,69,280,389,788,789
2016-01-18 19:12:31,897,173,69,281,389,788,789
2016-01-18 19:12:32,898,174,69,282,390,788,789
2016-01-18 19:12:33,903,175,69,282,390,788,789
2016-01-18 19:12:34,905,176,69,283,391,788,789
2016-01-18 19:12:35,910,177,69,284,391,788,789
2016-01-18 19:12:36,912,178,69,285,391,788,789
2016-01-18 19:12:37,916,179,69,285,391,788,789
2016-01-18 19:12:38,921,180,69,286,392,788,789
2016-01-18 19:12:39,924,181,69,287,392,788,789
2016-01-18 19:12:40,929,182,69,287,392,788,789
2016-01-18 19:12:41,935,183,69,288,392,788,789
2016-01-18 19:12:42,939,184,69,289,393,788,789
2016-01-18 19:12:43,944,185,69,290,393,788,789
2016-01-18 19:12:44,947,186,69,290,393,788,789
2016-01-18 19:12:45,950,187,69,291,393,788,789
2016-01-18 19:12:46,955,188,69,292,394,788,789
2016-01-18 19:12:47,959,189,69,292,394,788,789
2016-01-18 19:12:48,964,190,69,293,394,788,789
2016-01-18 19:12:49,968,191,69,294,395,788,789
2016-01-18 19:12:50,972,192,69,294,395,788,789
2016-01-18 19:12:51,975,193,69,295,396,788,789
2016-01-18 19:12:52,980,194,69,296,396,788,789
2016-01-18 19:12:53,985,195,69,297,396,788,789
2016-01-18 19:12:54,989,196,69,297,396,788,789
2016-01-18 19:12:55,992,197,69,298,397,788,789
2016-01-18 19:12:56,997,198,69,299,397,788,789
2016-01-18 19:12:58,001,199,69,300,397,788,789
2016-01-18 19:12:59,006,200,69,300,397,788,789
2016-01-18 19:13:00,010,201,69,301,398,788,789
2016-01-18 19:13:01,014,202,69,302,398,788,789
2016-01-18 19:13:02,016,203,69,302,398,788,789
2016-01-18 19:13:03,021,204,69,303,399,788,789
2016-01-18 19:13:04,021,205,69,303,399,788,789
2016-01-18 19:13:05,025,206,69,304,399,788,789
2016-01-18 19:13:06,029,207,69,305,400,788,789
2016-01-18 19:13:07,031,208,69,306,400,788,789
2016-01-18 19:13:08,034,209,69,306,400,788,789
2016-01-18 19:13:09,039,210,69,307,400,788,789
2016-01-18 19:13:10,043,211,69,308,401,788,789
2016-01-18 19:13:11,048,212,69,309,401,788,789
2016-01-18 19:13:12,049,213,69,309,401,788,789
2016-01-18 19:13:13,053,214,69,310,401,788,789
2016-01-18 19:13:14,057,215,69,310,402,788,789
2016-01-18 19:13:15,062,216,69,311,402,788,789
2016-01-18 19:13:16,066,217,69,312,403,788,789
2016-01-18 19:13:17,070,218,69,313,403,788,789
2016-01-18 19:13:18,075,219,69,313,403,788,789
2016-01-18 19:13:19,079,220,69,314,403,788,789
2016-01-18 19:13:20,083,221,69,314,404,788,789
2016-01-18 19:13:21,087,222,69,315,404,788,789
2016-01-18 19:13:22,091,223,69,316,404,788,789
2016-01-18 19:13:23,096,224,69,316,404,788,789
2016-01-18 19:13:24,100,225,69,317,405,788,789
2016-01-18 19:13:25,104,226,69,318,405,788,788
2016-01-18 19:13:26,108,227,69,318,405,788,789
2016-01-18 19:13:27,113,228,69,319,405,788,789
2016-01-18 19:13:28,116,229,69,320,405,788,788
2016-01-18 19:13:29,121,230,69,320,406,788,789
2016-01-18 19:13:30,124,231,69,321,406,788,788
2016-01-18 19:13:31,126,232,69,321,406,788,788
2016-01-18 19:13:32,128,233,69,322,407,788,788
2016-01-18 19:13:33,133,234,69,323,407,788,788
2016-01-18 19:13:34,136,235,69,324,407,788,788
2016-01-18 19:13:35,140,236,69,324,408,788,789
2016-01-18 19:13:36,145,237,69,325,408,788,789
2016-01-18 19:13:37,149,238,69,325,408,788,788
2016-01-18 19:13:38,154,239,69,326,408,788,788
2016-01-18 19:13:39,158,240,69,327,409,788,788
2016-01-18 19:13:40,162,241,69,327,409,788,789
2016-01-18 19:13:41,166,242,69,328,409,788,788
2016-01-18 19:13:42,170,243,69,329,409,788,788
2016-01-18 19:13:43,175,244,69,329,409,788,788
2016-01-18 19:13:44,179,245,69,330,409,788,788
2016-01-18 19:13:45,183,246,69,331,410,788,788
2016-01-18 19:13:46,188,247,69,331,410,788,788
2016-01-18 19:13:47,191,248,69,332,410,788,788
2016-01-18 19:13:48,196,249,69,332,411,788,788
2016-01-18 19:13:49,200,250,69,333,411,788,788
2016-01-18 19:13:50,205,251,69,334,411,788,788
2016-01-18 19:13:51,207,252,69,334,411,788,788
2016-01-18 19:13:52,210,253,69,335,412,788,788
2016-01-18 19:13:53,211,254,69,335,412,788,788
2016-01-18 19:13:54,216,255,69,336,412,788,788
2016-01-18 19:13:55,220,256,69,337,412,788,788
2016-01-18 19:13:56,224,257,69,337,412,788,788
2016-01-18 19:13:57,228,258,69,338,413,788,788
2016-01-18 19:13:58,230,259,69,338,413,788,788
2016-01-18 19:13:59,232,260,69,339,413,788,788
2016-01-18 19:14:00,235,261,70,340,414,788,788
2016-01-18 19:14:01,240,262,69,340,414,788,788
2016-01-18 19:14:02,244,263,69,341,414,788,788
2016-01-18 19:14:03,249,264,69,341,414,788,788
2016-01-18 19:14:04,252,265,69,342,415,788,788
2016-01-18 19:14:05,257,266,70,343,415,788,788
2016-01-18 19:14:06,261,267,70,343,416,788,788
2016-01-18 19:14:07,265,268,70,344,416,788,788
2016-01-18 19:14:08,269,269,70,345,416,788,788
2016-01-18 19:14:09,274,270,70,345,417,788,788
2016-01-18 19:14:10,278,271,70,346,417,788,788
2016-01-18 19:14:11,281,272,70,347,417,788,788
2016-01-18 19:14:12,286,273,70,347,418,788,788
2016-01-18 19:14:13,290,274,70,348,418,788,788
2016-01-18 19:14:14,294,275,70,348,418,788,788
2016-01-18 19:14:15,299,276,70,349,418,788,788
2016-01-18 19:14:16,303,277,70,349,418,788,788
2016-01-18 19:14:17,307,278,70,350,419,788,788
2016-01-18 19:14:18,312,279,70,350,419,788,788
2016-01-18 19:14:19,315,280,70,351,419,788,788
2016-01-18 19:14:20,320,281,70,352,419,788,788
2016-01-18 19:14:21,325,282,70,352,419,788,788
2016-01-18 19:14:22,329,283,70,353,420,788,788
2016-01-18 19:14:23,331,284,70,354,420,788,788
2016-01-18 19:14:24,333,285,70,354,420,788,788
2016-01-18 19:14:25,337,286,70,355,420,788,788
2016-01-18 19:14:26,340,287,70,355,421,788,788
2016-01-18 19:14:27,345,288,70,356,421,788,788
2016-01-18 19:14:28,350,289,70,356,421,788,788
2016-01-18 19:14:29,353,290,70,357,421,788,788
2016-01-18 19:14:30,357,291,70,357,422,788,788
2016-01-18 19:14:31,361,292,70,358,422,788,788
2016-01-18 19:14:32,365,293,70,359,422,788,788
2016-01-18 19:14:33,369,294,70,359,423,788,788
2016-01-18 19:14:34,372,295,70,360,423,788,788
2016-01-18 19:14:35,378,296,70,360,423,788,788
2016-01-18 19:14:36,381,297,70,361,424,788,788
2016-01-18 19:14:37,386,298,70,361,424,788,788
2016-01-18 19:14:38,387,299,70,362,424,788,788
2016-01-18 19:14:39,390,300,70,362,424,788,788
2016-01-18 19:14:40,393,302,70,363,425,788,788
2016-01-18 19:14:41,397,303,70,363,425,788,788
2016-01-18 19:14:42,402,304,70,364,425,788,788
2016-01-18 19:14:43,406,305,70,364,425,788,788
2016-01-18 19:14:44,410,306,70,365,425,788,788
2016-01-18 19:14:45,415,307,70,366,426,788,788
2016-01-18 19:14:46,419,308,70,366,426,788,788
2016-01-18 19:14:47,423,309,70,367,426,788,788
2016-01-18 19:14:48,427,310,70,367,427,788,788
2016-01-18 19:14:49,431,311,70,368,427,788,788
2016-01-18 19:14:50,436,312,70,368,427,788,788
2016-01-18 19:14:51,440,313,70,369,428,788,788
2016-01-18 19:14:52,444,314,70,370,428,788,788
2016-01-18 19:14:53,447,315,70,370,428,788,788
2016-01-18 19:14:54,452,316,70,371,429,788,788
2016-01-18 19:14:55,453,317,70,371,429,788,788
2016-01-18 19:14:56,455,318,70,372,429,788,788
2016-01-18 19:14:57,459,319,70,372,430,788,788
2016-01-18 19:14:58,464,320,70,373,430,788,788
2016-01-18 19:14:59,468,321,70,373,430,788,788
2016-01-18 19:15:00,472,322,70,374,430,788,788
2016-01-18 19:15:01,476,323,70,374,431,788,788
2016-01-18 19:15:02,481,324,70,375,431,788,788
2016-01-18 19:15:03,485,325,70,376,431,788,788
2016-01-18 19:15:04,490,326,70,376,431,788,788
2016-01-18 19:15:05,494,327,70,377,432,788,788
2016-01-18 19:15:06,498,328,70,377,432,788,788
2016-01-18 19:15:07,502,329,70,378,432,788,788
2016-01-18 19:15:08,506,330,70,378,432,788,788
2016-01-18 19:15:09,510,331,70,379,432,788,788
2016-01-18 19:15:10,514,332,70,379,433,788,788
2016-01-18 19:15:11,519,333,70,380,433,788,788
2016-01-18 19:15:12,522,334,70,380,433,788,788
2016-01-18 19:15:13,527,335,70,381,434,788,788
2016-01-18 19:15:14,530,336,70,382,434,788,788
2016-01-18 19:15:15,536,337,70,382,434,788,788
2016-01-18 19:15:16,539,338,70,383,434,788,788
2016-01-18 19:15:17,539,339,70,383,435,788,788
2016-01-18 19:15:18,543,340,70,384,435,788,788
2016-01-18 19:15:19,547,341,70,384,435,788,788
2016-01-18 19:15:20,551,342,70,385,435,788,788
2016-01-18 19:15:21,555,343,70,385,436,788,788
2016-01-18 19:15:22,559,344,70,386,436,788,788
2016-01-18 19:15:23,562,345,70,386,436,788,788
2016-01-18 19:15:24,564,346,70,387,436,788,788
2016-01-18 19:15:25,567,347,70,387,436,788,788
2016-01-18 19:15:26,568,348,70,388,436,788,788
2016-01-18 19:15:27,569,349,70,388,436,788,788
2016-01-18 19:15:28,573,350,70,389,437,788,788
2016-01-18 19:15:29,574,351,70,389,437,788,788
2016-01-18 19:15:30,577,352,70,390,437,788,788
2016-01-18 19:15:31,580,353,70,390,437,788,788
2016-01-18 19:15:32,583,354,70,391,437,788,788
2016-01-18 19:15:33,589,355,70,391,437,788,788
2016-01-18 19:15:34,590,356,70,392,437,788,788
2016-01-18 19:15:35,593,357,70,392,438,788,788
2016-01-18 19:15:36,596,358,70,393,438,788,788
2016-01-18 19:15:37,598,359,70,393,438,788,788
2016-01-18 19:15:38,599,360,70,394,438,788,788
2016-01-18 19:15:39,603,361,70,394,438,788,788
2016-01-18 19:15:40,605,362,70,395,438,788,788
2016-01-18 19:15:41,606,363,70,395,438,788,788
