2015-07-25 23:37:58,147,time,thermocouple_index,thermocouple_temp
2015-07-25 23:38:45,674,47.526870966,0,342.060200
2015-07-25 23:38:45,866,47.7188608646,1,405.377400
2015-07-25 23:38:46,825,48.6786930561,1,405.620000
2015-07-25 23:38:47,209,49.0628089905,0,341.853400
2015-07-25 23:38:47,337,49.1906950474,1,405.942800
2015-07-25 23:38:48,201,50.0548129082,0,341.648200
2015-07-25 23:38:48,746,50.5988538265,1,406.176200
2015-07-25 23:38:49,769,51.6227798462,0,341.395800
2015-07-25 23:38:50,313,52.1665639877,1,406.391400
2015-07-25 23:38:51,401,53.2544589043,0,341.147800
2015-07-25 23:38:51,945,53.7987809181,1,406.618400
2015-07-25 23:38:52,169,54.022589922,1,406.371200
2015-07-25 23:38:52,617,54.4704940319,0,340.895400
2015-07-25 23:38:52,713,54.5666978359,0,341.105200
2015-07-25 23:38:52,938,54.7908320427,0,340.895400
2015-07-25 23:38:53,673,55.5264639854,1,406.586400
2015-07-25 23:38:54,121,55.9745419025,0,340.674400
2015-07-25 23:38:55,018,56.8708410263,0,340.437200
2015-07-25 23:38:56,521,58.374642849,0,340.232000
2015-07-25 23:38:57,545,59.3986468315,1,406.813000
2015-07-25 23:38:58,025,59.8786258698,0,340.026800
2015-07-25 23:38:58,249,60.1026060581,0,339.811800
2015-07-25 23:38:58,250,60.1031420231,1,406.597800
2015-07-25 23:38:59,401,61.2547199726,0,339.601200
2015-07-25 23:38:59,561,61.4146900177,0,339.848400
2015-07-25 23:38:59,817,61.6707179546,0,339.590000
2015-07-25 23:39:00,169,62.0226209164,1,406.860800
2015-07-25 23:39:00,649,62.5025019646,0,339.310800
2015-07-25 23:39:02,154,64.0068659782,0,339.056200
2015-07-25 23:39:03,753,65.6067528725,0,338.834400
2015-07-25 23:39:04,522,66.374822855,0,338.603200
2015-07-25 23:39:04,585,66.4385240078,1,406.613800
2015-07-25 23:39:05,833,67.6864700317,0,338.348800
2015-07-25 23:39:07,018,68.8708510399,0,338.122200
2015-07-25 23:39:08,169,70.0226409435,0,337.847800
2015-07-25 23:39:08,233,70.0864348412,1,406.371200
2015-07-25 23:39:08,425,70.278660059,1,406.602400
2015-07-25 23:39:08,938,70.7909090519,1,406.371200
2015-07-25 23:39:09,033,70.8867230415,0,337.621200
2015-07-25 23:39:09,609,71.4624009132,1,406.645800
2015-07-25 23:39:10,345,72.1986289024,0,337.394200
2015-07-25 23:39:11,145,72.998721838,1,406.920400
2015-07-25 23:39:11,369,73.2227208614,0,337.183800
2015-07-25 23:39:11,625,73.4786360264,1,407.162800
2015-07-25 23:39:13,001,74.8547229767,0,336.913800
2015-07-25 23:39:13,225,75.0786449909,1,407.433400
2015-07-25 23:39:14,090,75.9428548813,0,336.698200
2015-07-25 23:39:15,017,76.8707139492,0,336.423800
2015-07-25 23:39:15,593,77.4466309547,1,407.644000
2015-07-25 23:39:16,937,78.7906529903,0,336.217800
2015-07-25 23:39:17,833,79.6867208481,0,335.990800
2015-07-25 23:39:19,050,80.9029228687,0,335.764200
2015-07-25 23:39:19,593,81.4467458725,1,407.886400
2015-07-25 23:39:20,201,82.0547230244,0,335.537800
2015-07-25 23:39:20,841,82.6947219372,1,408.113400
2015-07-25 23:39:21,161,83.0147278309,0,335.310800
2015-07-25 23:39:21,257,83.1106338501,0,335.526400
2015-07-25 23:39:21,514,83.3668630123,0,335.283400
2015-07-25 23:39:21,769,83.6224758625,1,407.882200
2015-07-25 23:39:22,601,84.4547269344,0,335.036200
2015-07-25 23:39:22,857,84.7106440067,1,408.097400
2015-07-25 23:39:23,881,85.7344968319,0,334.830400
2015-07-25 23:39:24,681,86.5347008705,0,334.583200
2015-07-25 23:39:24,841,86.6946518421,1,408.319200
2015-07-25 23:39:26,441,88.2945809364,1,408.550400
2015-07-25 23:39:26,697,88.5506908894,0,334.361000
2015-07-25 23:39:27,945,89.7985758781,0,334.118200
2015-07-25 23:39:29,065,90.918697834,1,408.275800
2015-07-25 23:39:29,513,91.3665869236,0,333.891800
2015-07-25 23:39:30,249,92.1026690006,1,408.049200
2015-07-25 23:39:31,113,92.9667818546,0,333.621400
2015-07-25 23:39:32,201,94.0545389652,0,333.406200
2015-07-25 23:39:33,833,95.6866569519,0,333.168400
2015-07-25 23:39:35,113,96.9665629864,0,332.925400
2015-07-25 23:39:35,657,97.5105810165,1,408.307800
2015-07-25 23:39:36,393,98.2465829849,0,332.699000
2015-07-25 23:39:37,481,99.3343379498,0,332.467800
2015-07-25 23:39:38,761,100.614662886,0,332.257200
2015-07-25 23:39:40,425,102.278462887,0,332.046200
2015-07-25 23:39:40,841,102.694442987,1,408.538800
2015-07-25 23:39:41,161,103.014688969,1,408.291800
2015-07-25 23:39:41,705,103.558708906,1,408.502200
2015-07-25 23:39:41,961,103.814795017,0,331.839800
2015-07-25 23:39:42,889,104.742612839,1,408.777400
2015-07-25 23:39:43,561,105.414681911,0,331.572000
2015-07-25 23:39:44,073,105.92658186,1,408.999200
2015-07-25 23:39:45,449,107.302659988,0,331.319200
2015-07-25 23:39:46,473,108.326578856,1,409.202800
2015-07-25 23:39:46,506,108.358819008,3,863.826000
2015-07-25 23:39:47,145,108.998342037,0,331.118200
2015-07-25 23:39:47,209,109.062371969,3,863.617000
2015-07-25 23:39:48,745,110.59866786,0,330.913000
2015-07-25 23:39:48,809,110.662441969,1,408.928400
2015-07-25 23:39:49,865,111.718545914,0,330.702600
2015-07-25 23:39:50,473,112.326585054,1,409.143400
2015-07-25 23:39:50,569,112.422664881,2,861.690200
2015-07-25 23:39:50,633,112.486517906,3,863.826000
2015-07-25 23:39:51,625,113.478667974,1,409.349200
2015-07-25 23:39:51,913,113.766453981,0,330.470600
2015-07-25 23:39:52,073,113.926774979,1,409.576200
2015-07-25 23:39:52,841,114.69460392,1,409.851000
2015-07-25 23:39:53,481,115.334732056,0,330.233800
2015-07-25 23:39:54,089,115.94264698,1,410.077400
2015-07-25 23:39:54,249,116.102604866,1,409.862200
2015-07-25 23:39:54,473,116.326637983,1,410.077400
2015-07-25 23:39:55,497,117.350528002,0,329.985400
2015-07-25 23:39:55,721,117.574437857,1,410.304400
2015-07-25 23:39:56,745,118.59860301,0,329.770200
2015-07-25 23:39:57,705,119.558605909,1,410.515000
2015-07-25 23:39:58,377,120.230360985,3,863.601600
2015-07-25 23:39:58,409,120.262699842,0,329.539200
2015-07-25 23:39:58,410,120.26324296,2,861.456000
2015-07-25 23:39:59,081,120.934731007,1,410.757400
2015-07-25 23:40:00,073,121.926517963,1,410.995800
2015-07-25 23:40:01,161,123.014660835,0,329.301200
2015-07-25 23:40:02,729,124.582600832,2,861.675200
2015-07-25 23:40:02,793,124.646360874,3,863.826000
2015-07-25 23:40:02,825,124.678520918,1,411.242800
2015-07-25 23:40:03,689,125.542332888,3,863.601600
2015-07-25 23:40:03,753,125.6063869,0,329.085800
2015-07-25 23:40:03,753,125.606624842,2,861.456000
2015-07-25 23:40:03,817,125.670409918,1,411.007200
2015-07-25 23:40:04,042,125.89478898,1,411.222200
2015-07-25 23:40:04,169,126.022748947,0,329.309800
2015-07-25 23:40:04,170,126.02330184,2,861.734800
2015-07-25 23:40:04,170,126.023627996,3,863.887000
2015-07-25 23:40:04,425,126.278527021,0,329.042200
2015-07-25 23:40:04,426,126.279086828,2,861.485800
2015-07-25 23:40:04,426,126.279417992,3,863.632200
2015-07-25 23:40:07,081,128.934560061,0,328.836400
2015-07-25 23:40:07,241,129.094445944,1,411.437400
2015-07-25 23:40:08,457,130.310529947,1,411.691200
2015-07-25 23:40:09,033,130.886528969,0,328.621200
2015-07-25 23:40:10,377,132.230628967,1,411.906800
2015-07-25 23:40:11,210,133.062834978,1,412.133400
2015-07-25 23:40:11,497,133.350525856,0,328.410200
2015-07-25 23:40:12,074,133.926929951,1,412.375800
2015-07-25 23:40:12,713,134.566402912,1,412.144800
2015-07-25 23:40:13,225,135.078521967,1,412.359800
2015-07-25 23:40:14,729,136.582595825,0,328.199800
2015-07-25 23:40:15,817,137.670439959,1,412.586800
2015-07-25 23:40:17,801,139.654656887,0,327.984800
2015-07-25 23:40:17,929,139.782491922,1,412.323200
2015-07-25 23:40:19,561,141.414518833,1,412.586800
2015-07-25 23:40:20,393,142.24652195,1,412.857000
2015-07-25 23:40:21,097,142.950603008,0,327.714800
2015-07-25 23:40:21,641,143.494668961,1,413.099400
2015-07-25 23:40:21,673,143.526523829,0,327.930000
2015-07-25 23:40:21,961,143.814386845,0,327.687000
2015-07-25 23:40:22,441,144.294635057,1,413.310400
2015-07-25 23:40:24,009,145.862474918,1,413.520800
2015-07-25 23:40:25,513,147.366476059,0,327.396200
2015-07-25 23:40:26,089,147.942617893,0,327.627400
2015-07-25 23:40:26,345,148.198463917,1,413.735800
2015-07-25 23:40:26,569,148.422569036,0,327.412200
2015-07-25 23:40:29,641,151.49454999,1,413.994400
2015-07-25 23:40:29,642,151.495115995,2,861.705000
2015-07-25 23:40:29,642,151.495513916,3,863.856600
2015-07-25 23:40:29,897,151.750551939,0,327.201800
2015-07-25 23:40:30,185,152.038524866,3,863.632200
2015-07-25 23:40:30,313,152.166574001,2,861.485800
2015-07-25 23:40:32,425,154.278641939,1,414.200800
2015-07-25 23:40:32,553,154.406677008,2,861.690200
2015-07-25 23:40:32,554,154.40724802,3,863.841400
2015-07-25 23:40:33,417,155.270401001,0,326.991200
2015-07-25 23:40:33,513,155.366438866,3,863.632200
2015-07-25 23:40:35,209,157.062458992,1,414.443400
2015-07-25 23:40:36,329,158.182553053,0,326.780400
2015-07-25 23:40:36,841,158.694643974,1,414.701800
2015-07-25 23:40:37,097,158.950561047,1,414.470800
2015-07-25 23:40:38,633,160.486588955,2,861.485800
2015-07-25 23:40:38,665,160.518551826,0,326.549200
2015-07-25 23:40:41,193,163.046614885,1,414.686000
2015-07-25 23:40:41,289,163.142462015,2,861.690200
2015-07-25 23:40:41,321,163.174470901,3,863.841400
2015-07-25 23:40:42,825,164.678460836,1,414.897000
2015-07-25 23:40:43,049,164.902318001,0,326.295200
2015-07-25 23:40:45,257,167.110470057,1,415.123400
2015-07-25 23:40:46,377,168.230466843,0,326.084200
2015-07-25 23:40:48,425,170.278409004,1,415.366000
2015-07-25 23:40:49,289,171.142271996,1,415.593000
2015-07-25 23:40:50,409,172.262547016,1,415.819400
2015-07-25 23:40:50,633,172.486453056,0,325.861200
2015-07-25 23:40:56,649,178.502496958,0,325.613600
2015-07-25 23:40:58,729,180.582592964,1,416.034400
2015-07-25 23:41:02,729,184.582149029,1,416.288400
2015-07-25 23:41:02,985,184.838661909,0,325.372000
2015-07-25 23:41:04,745,186.598410845,1,416.547400
2015-07-25 23:41:05,993,187.846488953,1,416.861000
2015-07-25 23:41:07,113,188.966546059,1,417.119800
2015-07-25 23:41:07,881,189.734369993,0,325.166600
2015-07-25 23:41:07,945,189.798209906,1,417.373800
2015-07-25 23:41:08,393,190.246567011,0,325.392000
2015-07-25 23:41:08,425,190.278493881,1,417.604800
2015-07-25 23:41:08,681,190.534396887,0,325.182200
2015-07-25 23:41:09,161,191.014410019,1,417.815400
2015-07-25 23:41:09,225,191.07820487,0,325.407600
2015-07-25 23:41:09,865,191.718488932,0,325.186800
2015-07-25 23:41:12,969,194.822375059,1,417.541000
2015-07-25 23:41:15,145,196.998409033,1,417.767400
2015-07-25 23:41:15,561,197.414564848,1,417.982800
2015-07-25 23:41:15,849,197.702409029,1,417.723800
2015-07-25 23:41:15,945,197.798413038,1,417.954800
2015-07-25 23:41:16,233,198.08652997,0,324.965800
2015-07-25 23:41:17,641,199.494498968,1,417.735200
2015-07-25 23:41:18,377,200.230407953,0,325.191200
2015-07-25 23:41:18,601,200.454517841,0,324.981400
2015-07-25 23:41:19,177,201.030627966,1,417.497400
2015-07-25 23:41:19,657,201.510243893,1,417.227400
2015-07-25 23:41:20,521,202.374603033,1,416.952400
2015-07-25 23:41:21,353,203.206532955,1,417.167800
2015-07-25 23:41:22,601,204.454527855,0,324.771600
2015-07-25 23:41:22,729,204.582461834,0,324.981400
2015-07-25 23:41:22,730,204.583029032,1,417.378400
2015-07-25 23:41:23,305,205.158481836,0,324.740200
2015-07-25 23:41:23,497,205.350489855,0,324.950200
2015-07-25 23:41:23,849,205.702354908,1,417.616400
2015-07-25 23:41:24,425,206.278342962,0,324.709000
2015-07-25 23:41:25,417,207.27035284,1,417.831400
2015-07-25 23:41:25,897,207.750341892,0,324.923200
2015-07-25 23:41:25,898,207.750886917,1,418.074400
2015-07-25 23:41:26,473,208.326351881,0,324.697400
2015-07-25 23:41:27,113,208.966344833,1,418.284800
2015-07-25 23:41:33,225,215.078353882,0,324.492200
2015-07-25 23:41:34,633,216.48642993,1,418.495400
2015-07-25 23:41:35,593,217.446344852,1,418.268800
2015-07-25 23:41:36,457,218.310348034,0,324.282200
2015-07-25 23:41:37,033,218.886318922,0,324.507800
2015-07-25 23:41:37,641,219.494436026,1,418.026400
2015-07-25 23:41:37,673,219.526334047,0,324.286800
2015-07-25 23:41:38,249,220.102252007,0,324.512000
2015-07-25 23:41:38,761,220.614434958,0,324.302400
2015-07-25 23:41:38,985,220.838474989,1,417.778800
2015-07-25 23:41:39,433,221.286403894,1,418.026400
2015-07-25 23:41:42,153,224.006573915,1,418.241400
2015-07-25 23:41:42,377,224.230352879,1,418.037800
2015-07-25 23:41:42,409,224.262277842,0,324.076800
2015-07-25 23:41:42,633,224.48643589,1,418.284800
2015-07-25 23:41:42,921,224.774539948,1,418.516000
2015-07-25 23:41:42,985,224.838136911,0,324.322400
2015-07-25 23:41:43,273,225.126471043,0,324.081400
2015-07-25 23:41:43,785,225.638493061,1,418.754400
2015-07-25 23:41:45,289,227.142463923,1,418.992400
2015-07-25 23:41:45,737,227.590353966,1,419.207400
2015-07-25 23:41:46,537,228.390445948,1,419.433800
2015-07-25 23:41:47,081,228.934434891,3,863.620600
2015-07-25 23:41:47,145,228.998139858,0,323.867800
2015-07-25 23:41:47,369,229.22242403,0,324.112600
2015-07-25 23:41:47,529,229.382124901,0,323.884000
2015-07-25 23:41:48,041,229.894263029,1,419.704400
2015-07-25 23:41:48,553,230.406353951,1,419.914800
2015-07-25 23:41:50,089,231.942513943,1,420.157400
2015-07-25 23:41:50,633,232.486384869,1,420.389000
2015-07-25 23:41:50,634,232.487004995,3,863.830600
2015-07-25 23:41:52,905,234.758440018,1,420.594800
2015-07-25 23:41:53,161,235.014307022,0,323.625200
2015-07-25 23:41:53,289,235.142549992,0,323.888400
2015-07-25 23:41:53,929,235.782250881,0,323.673400
2015-07-25 23:41:54,857,236.710304022,1,420.825800
2015-07-25 23:41:54,921,236.774113894,0,323.920400
2015-07-25 23:41:54,985,236.838178873,0,323.716800
2015-07-25 23:41:55,081,236.934368849,1,420.622200
2015-07-25 23:41:55,082,236.934947968,3,863.620600
2015-07-25 23:41:55,625,237.478380919,1,420.869400
2015-07-25 23:41:58,857,240.710129976,1,421.123800
2015-07-25 23:41:59,593,241.446223974,0,323.506400
2015-07-25 23:41:59,881,241.734453917,1,421.366400
2015-07-25 23:42:00,873,242.726500988,1,421.592800
2015-07-25 23:42:02,089,243.94207406,1,421.835800
2015-07-25 23:42:02,857,244.710295916,1,422.094400
2015-07-25 23:42:05,673,247.526418924,3,863.830600
2015-07-25 23:42:06,313,248.166295052,3,863.605400
2015-07-25 23:42:06,441,248.294297934,1,422.332400
2015-07-25 23:42:06,761,248.614367008,2,861.490200
2015-07-25 23:42:09,545,251.398282051,1,422.563800
2015-07-25 23:42:09,545,251.398854017,3,863.815000
2015-07-25 23:42:10,761,252.614109039,3,863.590200
2015-07-25 23:42:11,241,253.094261885,1,422.865800
2015-07-25 23:42:11,241,253.09464097,3,863.815000
2015-07-25 23:42:12,297,254.150286913,0,323.296000
2015-07-25 23:42:12,425,254.278357029,0,323.510800
2015-07-25 23:42:13,417,255.270148993,0,323.280000
2015-07-25 23:42:13,641,255.494366884,1,423.087800
2015-07-25 23:42:13,993,255.846297979,0,323.483600
2015-07-25 23:42:14,569,256.422319889,0,323.280000
2015-07-25 23:42:14,793,256.646296024,1,423.346800
2015-07-25 23:42:14,825,256.678279877,0,323.494800
2015-07-25 23:42:15,113,256.966320038,0,323.280000
2015-07-25 23:42:15,337,257.190342903,0,323.483600
2015-07-25 23:42:15,785,257.63841486,0,323.263800
2015-07-25 23:42:16,425,258.278290987,0,323.478800
2015-07-25 23:42:17,577,259.430300951,1,423.557400
2015-07-25 23:42:17,801,259.654356956,0,323.263800
2015-07-25 23:42:18,825,260.678293943,0,323.494800
2015-07-25 23:42:19,401,261.254109859,0,323.280000
2015-07-25 23:42:20,425,262.278241873,0,323.575000
2015-07-25 23:42:20,425,262.278733969,2,861.694400
2015-07-25 23:42:20,681,262.53437686,0,323.343800
2015-07-25 23:42:21,417,263.270501852,2,861.490200
2015-07-25 23:42:21,929,263.782296896,1,423.772400
2015-07-25 23:42:23,209,265.062176943,1,424.042800
2015-07-25 23:42:23,337,265.190279961,1,423.811400
2015-07-25 23:42:23,977,265.830415964,1,424.054400
2015-07-25 23:42:25,609,267.462362051,1,424.301400
2015-07-25 23:42:25,993,267.846082926,0,323.559000
2015-07-25 23:42:26,089,267.942240953,0,323.339200
2015-07-25 23:42:26,121,267.974387884,1,424.097800
2015-07-25 23:42:27,945,269.79833293,1,424.312800
2015-07-25 23:42:28,457,270.310235023,0,323.542800
2015-07-25 23:42:29,833,271.686388016,0,323.311800
2015-07-25 23:42:29,993,271.846516848,0,323.554400
2015-07-25 23:42:30,377,272.230234861,1,424.571400
2015-07-25 23:42:31,561,273.41423583,1,424.841800
2015-07-25 23:42:32,553,274.406435966,1,424.630800
2015-07-25 23:42:33,001,274.854302883,1,424.388400
2015-07-25 23:42:33,769,275.622238874,1,424.145800
2015-07-25 23:42:34,761,276.614234924,1,423.914800
2015-07-25 23:42:34,953,276.806485891,0,323.307200
2015-07-25 23:42:35,241,277.094308853,0,323.570400
2015-07-25 23:42:35,465,277.318176985,1,423.616800
2015-07-25 23:42:35,785,277.63824892,0,323.355400
2015-07-25 23:42:36,457,278.310364008,0,323.586400
2015-07-25 23:42:36,841,278.694316864,1,423.374400
2015-07-25 23:42:36,969,278.822434902,0,323.371400
2015-07-25 23:42:37,545,279.398233891,0,323.634600
2015-07-25 23:42:37,769,279.622354031,0,323.403400
2015-07-25 23:42:38,345,280.198195934,1,423.648800
2015-07-25 23:42:38,377,280.23001194,0,323.650600
2015-07-25 23:42:38,377,280.230430841,2,861.694400
2015-07-25 23:42:38,857,280.710238934,0,323.431000
2015-07-25 23:42:38,858,280.710989952,2,861.490200
2015-07-25 23:42:39,497,281.350391865,1,423.864000
2015-07-25 23:42:39,529,281.382319927,0,323.634600
2015-07-25 23:42:39,689,281.542309999,0,323.431000
2015-07-25 23:42:39,690,281.543040991,1,423.660400
2015-07-25 23:42:40,329,282.182320833,1,423.903000
2015-07-25 23:42:40,553,282.406465054,1,423.671800
2015-07-25 23:42:42,025,283.878312826,1,423.434000
2015-07-25 23:42:42,345,284.198309898,0,323.661800
2015-07-25 23:42:42,505,284.358356953,0,323.447000
2015-07-25 23:42:42,506,284.359040976,1,423.223400
2015-07-25 23:42:43,209,285.062372923,1,422.952800
2015-07-25 23:42:43,721,285.574209929,1,422.666800
2015-07-25 23:42:44,105,285.958053827,1,422.439800
2015-07-25 23:42:44,393,286.246057987,0,323.677800
2015-07-25 23:42:44,681,286.534247875,0,323.462800
2015-07-25 23:42:45,481,287.33431983,1,422.666800
2015-07-25 23:42:46,377,288.230319977,0,323.693800
2015-07-25 23:42:46,633,288.48605895,0,323.414800
2015-07-25 23:42:47,113,288.96623683,1,422.968800
2015-07-25 23:42:47,145,288.998237848,0,323.645800
2015-07-25 23:42:48,521,290.374449015,0,323.431000
2015-07-25 23:42:48,713,290.566314936,1,423.211400
2015-07-25 23:42:48,745,290.598234892,0,323.661800
2015-07-25 23:42:52,201,294.054283857,0,323.398800
2015-07-25 23:42:52,457,294.310231924,0,323.629800
2015-07-25 23:42:53,161,295.014197826,1,423.438400
2015-07-25 23:42:55,081,296.934263945,1,423.664800
2015-07-25 23:42:55,913,297.76627183,1,423.934800
2015-07-25 23:42:56,937,298.790304899,1,424.177800
2015-07-25 23:42:57,481,299.334179878,1,424.420400
2015-07-25 23:42:58,313,300.166255951,1,424.674400
2015-07-25 23:43:01,161,303.01423502,1,424.889800
2015-07-25 23:43:01,417,303.270323992,0,323.410200
2015-07-25 23:43:01,418,303.270923853,1,424.621800
2015-07-25 23:43:01,577,303.430321932,1,424.848800
2015-07-25 23:43:01,897,303.750321865,0,323.661800
2015-07-25 23:43:01,898,303.750880003,1,425.100400
2015-07-25 23:43:02,313,304.166179895,3,863.605400
2015-07-25 23:43:02,537,304.390374899,1,425.310800
2015-07-25 23:43:03,113,304.966160059,1,425.537400
2015-07-25 23:43:04,073,305.926306963,1,425.753000
2015-07-25 23:43:04,074,305.926944971,3,863.830600
2015-07-25 23:43:04,809,306.662262917,1,425.963400
2015-07-25 23:43:06,345,308.198274851,1,426.229000
2015-07-25 23:43:07,593,309.446336031,0,323.931800
2015-07-25 23:43:08,233,310.086261988,1,426.460400
2015-07-25 23:43:10,313,312.16625905,1,426.670800
2015-07-25 23:43:11,593,313.446182013,0,324.170600
2015-07-25 23:43:14,825,316.678170919,0,324.422800
2015-07-25 23:43:14,985,316.838261843,0,324.213000
2015-07-25 23:43:15,881,317.734295845,1,426.897400
2015-07-25 23:43:16,329,318.182289839,1,427.108400
2015-07-25 23:43:16,393,318.246073961,0,324.449600
2015-07-25 23:43:17,161,319.014149904,1,427.350800
2015-07-25 23:43:18,377,320.230259895,1,427.609400
2015-07-25 23:43:19,209,321.062176943,3,863.620600
2015-07-25 23:43:19,593,321.44617486,0,324.670600
2015-07-25 23:43:20,585,322.438242912,1,427.394400
2015-07-25 23:43:21,929,323.782160997,1,427.625400
2015-07-25 23:43:24,009,325.862159967,0,324.876400
2015-07-25 23:43:25,065,326.918210983,1,427.410400
2015-07-25 23:43:28,457,330.310122967,0,325.081800
2015-07-25 23:43:29,193,331.046177864,1,427.652800
2015-07-25 23:43:30,281,332.133944035,2,861.694400
2015-07-25 23:43:30,281,332.134222031,3,863.845800
2015-07-25 23:43:30,377,332.229883909,1,427.884000
2015-07-25 23:43:30,760,332.613842964,2,861.475000
2015-07-25 23:43:33,609,335.462189913,1,428.092800
2015-07-25 23:43:33,673,335.526017904,0,325.291600
2015-07-25 23:43:37,353,339.206241846,3,863.620600
2015-07-25 23:43:38,441,340.294114828,1,428.325000
2015-07-25 23:43:39,689,341.542325974,1,428.557400
2015-07-25 23:43:39,721,341.574108839,0,325.512600
2015-07-25 23:43:39,977,341.830189943,0,325.255800
2015-07-25 23:43:40,489,342.34204793,0,325.465800
2015-07-25 23:43:41,321,343.174065828,1,428.757400
2015-07-25 23:43:43,337,345.190189838,1,429.067000
2015-07-25 23:43:43,977,345.83009696,1,429.287600
2015-07-25 23:43:44,585,346.438201904,1,429.565000
2015-07-25 23:43:45,289,347.142323017,1,429.348600
2015-07-25 23:43:45,833,347.686250925,1,429.116200
2015-07-25 23:43:46,153,348.006367922,0,325.718400
2015-07-25 23:43:46,217,348.069908857,1,428.884000
2015-07-25 23:43:47,369,349.222211838,1,429.161000
2015-07-25 23:43:48,169,350.02220583,1,429.410200
2015-07-25 23:43:51,113,352.966058016,1,429.144600
2015-07-25 23:43:51,945,353.798250914,1,428.895800
2015-07-25 23:43:52,105,353.958009005,1,429.099800
2015-07-25 23:43:52,745,354.598100901,1,428.895800
2015-07-25 23:43:53,065,354.918073893,1,429.116200
2015-07-25 23:43:53,545,355.398166895,1,428.834800
2015-07-25 23:43:54,121,355.974246979,1,429.083400
2015-07-25 23:43:54,281,356.134172916,0,325.923800
2015-07-25 23:43:54,953,356.806190968,1,429.304000
2015-07-25 23:43:57,545,359.398149967,1,429.050600
2015-07-25 23:43:58,121,359.974239826,1,428.806600
2015-07-25 23:43:59,433,361.286202908,0,326.164400
2015-07-25 23:44:01,481,363.334074974,1,429.099800
2015-07-25 23:44:01,545,363.397883892,1,428.895800
2015-07-25 23:44:01,801,363.654254913,1,429.144600
2015-07-25 23:44:02,633,364.48601985,1,429.393800
2015-07-25 23:44:03,465,365.318202972,1,429.654000
2015-07-25 23:44:03,881,365.734004974,0,326.407400
2015-07-25 23:44:04,201,366.05407095,0,326.176000
2015-07-25 23:44:04,264,366.117812872,1,429.903000
2015-07-25 23:44:05,097,366.950152874,1,430.116200
2015-07-25 23:44:05,129,366.982067823,0,326.386800
2015-07-25 23:44:06,313,368.166069031,1,430.331400
2015-07-25 23:44:07,721,369.574190855,1,430.557800
2015-07-25 23:44:08,297,370.150280952,1,430.768400
2015-07-25 23:44:09,513,371.366054058,1,430.990800
2015-07-25 23:44:09,897,371.750166893,0,326.601800
2015-07-25 23:44:09,960,371.813828945,1,431.237800
2015-07-25 23:44:11,049,372.902154922,1,431.492000
2015-07-25 23:44:11,977,373.829962969,1,431.706800
2015-07-25 23:44:13,673,375.526072025,1,431.977400
2015-07-25 23:44:14,281,376.13388896,1,432.188000
2015-07-25 23:44:15,145,376.99813199,0,326.812400
2015-07-25 23:44:15,593,377.445915937,1,432.402800
2015-07-25 23:44:16,777,378.630218983,1,432.613800
2015-07-25 23:44:16,969,378.822144985,1,432.398400
2015-07-25 23:44:17,577,379.429986954,1,432.641400
2015-07-25 23:44:18,601,380.454057932,1,432.410200
2015-07-25 23:44:18,761,380.614148855,1,432.657400
2015-07-25 23:44:18,793,380.646110058,0,327.039400
2015-07-25 23:44:21,129,382.982218981,1,432.883800
2015-07-25 23:44:21,609,383.461889029,1,433.142400
2015-07-25 23:44:22,153,384.006248951,1,432.911200
2015-07-25 23:44:22,889,384.742107868,0,327.265800
2015-07-25 23:44:23,369,385.222074032,1,433.179000
2015-07-25 23:44:23,369,385.222637892,2,861.724200
2015-07-25 23:44:23,370,385.222956896,3,863.876200
2015-07-25 23:44:23,593,385.446146965,2,861.485800
2015-07-25 23:44:23,593,385.446754932,3,863.632200
2015-07-25 23:44:23,657,385.509996891,1,432.922800
2015-07-25 23:44:24,745,386.59808898,1,433.137800
2015-07-25 23:44:25,225,387.078083992,1,433.364800
2015-07-25 23:44:26,025,387.878098011,1,433.579800
2015-07-25 23:44:26,057,387.91012001,0,327.508400
2015-07-25 23:44:27,241,389.094226837,1,433.806400
2015-07-25 23:44:28,809,390.66206789,1,434.077000
2015-07-25 23:44:30,825,392.677984953,1,434.287400
2015-07-25 23:44:31,689,393.542002916,0,327.730800
2015-07-25 23:44:32,905,394.758090973,1,434.561800
2015-07-25 23:44:33,065,394.917979956,1,434.298800
2015-07-25 23:44:33,320,395.173785925,1,434.514000
2015-07-25 23:44:34,537,396.39011693,0,327.945800
2015-07-25 23:44:35,049,396.90200305,0,327.730800
2015-07-25 23:44:35,305,397.158084869,1,434.784200
2015-07-25 23:44:36,489,398.342221022,0,327.993800
2015-07-25 23:44:36,490,398.34315896,1,435.047400
2015-07-25 23:44:36,777,398.629994869,0,327.779000
2015-07-25 23:44:36,937,398.790112019,0,327.989400
2015-07-25 23:44:37,993,399.846005917,0,327.726200
2015-07-25 23:44:38,153,400.00621295,0,327.941200
2015-07-25 23:44:38,857,400.710007906,1,435.257800
2015-07-25 23:44:40,553,402.406183958,0,328.172400
2015-07-25 23:44:40,905,402.758141041,1,435.512400
2015-07-25 23:44:41,225,403.07801199,0,327.957200
2015-07-25 23:44:42,121,403.974088907,0,328.188400
2015-07-25 23:44:42,121,403.974668026,1,435.770800
2015-07-25 23:44:43,369,405.222123861,1,435.976800
2015-07-25 23:44:44,201,406.054003,1,436.207800
2015-07-25 23:44:45,417,407.270012856,1,436.419000
2015-07-25 23:44:46,601,408.45418787,0,328.410200
